Date12.DDMMYYYYhhmm.,rainfall_amount,wind_speed,wind_from_direction,relative_humidity,air_temperature,soil_moisture_content_20,soil_moisture_content_50,soil_moisture_content_200,latent_heat_flux_in_air,sensible_heat_flux_in_air,net_radiation,surface_downwelling_shortwave_flux,surface_upwelling_shortwave_flux,surface_downwelling_longwave_flux,surface_upwelling_longwave_flux
23/08/2015 20:00,0,1.45,259.5,1,10.86,0.21104,0.19527,0.09484,9.26455652678392,-9999,7.35,25.7,5.5,361.4,374.25
23/08/2015 21:00,0,0.77,245.47,0.9908,10.76,0.21104,0.19527,0.0954625,29.263262121074,-9999,-8.595,4.635,1.43,360.15,371.95
23/08/2015 22:00,0,0.62,238.62,0.9972,10.52,0.21021,0.19527,0.09567,40.1755394329067,2.82955353064813,-11.1,-1.275,0.875,361.75,370.7
23/08/2015 23:00,0,0.61,237.45,1,10.33,0.209795,0.19527,0.09567,34.028479045228,-1.16762042311732,-9.545,-0.65,0.6,361.15,369.45
24/08/2015 00:00,0,0.68,255.12,1,10.08,0.20938,0.19444,0.09567,15.506663444407,-14.8078218381788,-8.055,-0.7,0.75,362,368.6
24/08/2015 01:00,0,0.99,230.07,1,9.81,0.20938,0.19444,0.09567,6.245,7.39,-7.16,-0.6,0.515,361.7,367.75
24/08/2015 02:00,0,0.88,209.53,1,9.63,0.2087575,0.19444,0.09567,-9999,0.995,-6.77,-0.5,0.425,360.85,366.7
24/08/2015 03:00,0,0.84,247.88,1,9.54,0.20855,0.19444,0.09567,-9999,-9999,-5.635,-0.26,0.325,361.05,366.1
24/08/2015 04:00,0.1,0.79,219.45,1,9.5,0.20772,0.194025,0.09567,-9999,-9999,-5.48,-0.225,0.355,361,365.9
24/08/2015 05:00,0,0.76,188.25,1,9.45,0.20772,0.19361,0.09567,-9999,-9999,-5.155,-0.21,0.3,360.85,365.5
24/08/2015 06:00,0,0.63,234.82,1,9.46,0.20772,0.19361,0.09567,-9999,-9999,-4.88,-0.175,0.305,360.85,365.25
24/08/2015 07:00,0,0.92,255.12,1,9.51,0.20689,0.19361,0.09567,-9999,-9999,-4.58,-0.05,0.325,361.05,365.25
24/08/2015 08:00,0,1.55,269.55,1,9.63,0.20689,0.19361,0.09567,-9999,-9999,-0.795,4.035,1.13,361.65,365.35
24/08/2015 09:00,0.1,1.75,278.52,1,9.78,0.206475,0.1929875,0.09567,-9999,-9999,3.755,9.415,2.21,362.6,366.05
24/08/2015 10:00,0.2,1.96,259.32,1,9.92,0.20606,0.19278,0.09567,-9999,-9999,7.3,13.585,2.935,363.4,366.75
24/08/2015 11:00,0.1,2.14,247.38,1,10.19,0.206475,0.19278,0.09567,-9999,-9999,26.93,39.33,8.35,365.4,369.45
24/08/2015 12:00,0,1.83,264.45,1,10.43,0.20689,0.19278,0.09567,-9999,-9999,27.88,40.245,7.915,366.65,371.1
24/08/2015 13:00,0.1,1.79,267.27,1,10.67,0.20689,0.19278,0.09567,-9999,-9999,39.19,55.04,10.75,368.45,373.55
24/08/2015 14:00,0,1.86,263.48,1,10.81,0.20772,0.19278,0.09567,-9999,-9999,42.235,60.275,12.14,369.25,375.15
24/08/2015 15:00,0,1.37,242.15,1,11.09,0.20772,0.19278,0.09567,-9999,-9999,36.15,55.805,10.955,368.3,377
24/08/2015 16:00,0,1.32,216.65,1,11.26,0.20772,0.19278,0.09567,-9999,-9999,42.43,63.59,11.11,368.3,378.35
24/08/2015 17:00,0,1.15,241.67,1,11.19,0.20772,0.19278,0.09567,-9999,-9999,33.225,51.365,9.64,369.6,378.1
24/08/2015 18:00,0,1.63,264.05,1,11.3,0.20772,0.19278,0.09567,-9999,-9999,36.29,54.675,10.035,369.05,377.4
24/08/2015 19:00,0,1.12,216.07,1,11.22,0.20772,0.19278,0.09567,-9999,-9999,9.52,18.73,3.36,369.5,375.35
24/08/2015 20:00,0.1,0.69,261.35,1,11.31,0.20772,0.19278,0.09567,-9999,-9999,8.645,15.865,3.12,370.75,374.85
24/08/2015 21:00,0.1,1.16,267.75,1,11.29,0.20772,0.19278,0.09567,-9999,-9999,-1.255,2.505,0.715,370.5,373.55
24/08/2015 22:00,1.2,1.31,267.48,1,11.27,0.2083425,0.193195,0.09567,-9999,-9999,-2.685,-0.08,0.15,370.25,372.7
24/08/2015 23:00,0.3,0.56,197.1,1,11.27,0.2203775,0.1975525,0.09567,-9999,-9999,-2.6,-0.07,0.18,370.15,372.5
25/08/2015 00:00,0.4,0.74,237.4,1,11.32,0.23096,0.2050225,0.09567,-9999,-9999,-2.605,-0.035,0.17,370.45,372.85
25/08/2015 01:00,0.9,0.91,272.38,1,11.39,0.2402975,0.213115,0.09567,-9999,-9999,-2.46,-0.04,0.17,370.8,373.05
25/08/2015 02:00,0.4,0.51,236.7,1,11.46,0.2581425,0.22847,0.09567,-9999,-9999,-2.44,-0.045,0.195,371.15,373.35
25/08/2015 03:00,0.1,0.83,244.2,1,11.48,0.267065,0.23926,0.09567,-9999,-9999,-2.48,-0.075,0.155,371.15,373.4
25/08/2015 04:00,0.3,0.45,266.25,1,11.53,0.2714225,0.2452775,0.09567,-9999,-9999,-2.915,-0.1,0.17,370.95,373.6
25/08/2015 05:00,0.2,0.5,199.38,1,11.59,0.27661,0.2506725,0.09567,-9999,-9999,-2.36,-0.045,0.165,371.8,373.95
25/08/2015 06:00,1.9,0.52,155.63,1,11.57,0.285325,0.25752,0.09567,-9999,-9999,-2.2,-0.07,0.135,371.95,373.95
25/08/2015 07:00,2.5,0.52,180.4,1,11.37,0.333465,0.2983975,0.09567,-9999,-9999,-1.77,-0.13,0.035,371.8,373.4
25/08/2015 08:00,2.1,0.7,238.75,1,10.75,0.3805675,0.35463,0.09567,-9999,-9999,2.265,7.365,2.145,368.3,371.25
25/08/2015 09:00,0.2,0.56,185.91,1,10.82,0.3739275,0.34384,0.09567,-9999,-9999,23.435,34.095,6.11,368.3,372.85
25/08/2015 10:00,0,0.72,173.56,1,10.93,0.36542,0.33554,0.09567,-9999,-9999,134.475,170.5,26.775,371.35,380.6
25/08/2015 11:00,0,1.82,185.15,0.9815,12.73,0.35795,0.3286925,0.09567,-9999,-9999,410.33,553.45,87.87,346.6,401.85
25/08/2015 12:00,0,1.39,134.15,0.7972,14.32,0.35048,0.32226,0.09567,-9999,-9999,362.845,549.55,90.855,317.8,413.65
25/08/2015 13:00,0,2.25,135.93,0.6402,16.5,0.3432175,0.31562,0.09567,235.6,156.455,575.65,851.5,142.1,305.6,439.35
25/08/2015 14:00,0,2.87,147.93,0.6207,17.13,0.3353325,0.3083575,0.09567,251.725,163.605,575.3,866.5,144.4,304.45,451.25
25/08/2015 15:00,0,3.19,159.6,0.7258,16.25,0.3274475,0.30151,0.09567,293.497951534437,196.160423868639,519.5,801.15,136.8,301.75,446.6
25/08/2015 16:00,0,2.85,155.15,0.8056,15.89,0.320185,0.29487,0.096085,281.524567825755,235.601056265833,481.95,755.5,132.85,308.1,448.8
25/08/2015 17:00,0,1.78,182.35,0.7397,15.83,0.31396,0.289475,0.0965,256.085,182.235,373.35,624.8,115.2,308.75,445
25/08/2015 18:00,0,1.93,173.93,0.7456,16.14,0.3083575,0.2847025,0.0965,227.81,161.61,264.45,504.85,106.55,305.4,439.25
25/08/2015 19:00,0,0.9,188.5,0.7692,14.84,0.3037925,0.281175,0.0965,137.805,79.565,84.7,235.5,51.15,315.45,415.1
25/08/2015 20:00,0,0.73,303.25,0.8591,13.71,0.301095,0.2784775,0.0965,37.5224224481625,0.160809147611898,-21.805,51.22,9.475,325.45,389
25/08/2015 21:00,0,1.1,174.64,0.902,13,0.2983975,0.2768175,0.0965,26.49,-2.4266867218728,-33.76,9.765,3.225,342.5,382.8
25/08/2015 22:00,0,1.59,347.32,0.9245,12.2,0.29653,0.2747425,0.0965,9.825,-5.76,-47.215,-1.195,1.27,330.05,374.8
25/08/2015 23:00,0,1.59,280.27,0.9503,11.85,0.294455,0.272875,0.0965,9.99575972216395,-6.35,-54.63,-1.17,1.655,319.25,371.05
26/08/2015 00:00,0,2.07,265.46,0.9597,11.29,0.29238,0.2714225,0.0965,6.02384410066286,-10.025,-73.49,-1.65,1.94,297.1,367
26/08/2015 01:00,0,2.16,353.48,0.9642,10.84,0.29072,0.26997,0.0965,0.580000000000001,-11.925,-79.68,-1.56,2.27,287.15,363
26/08/2015 02:00,0,2.34,95.16,0.9655,10.5,0.28906,0.2685175,0.0965,-0.195,-20.83,-82.29,-1.55,2.395,282.5,360.85
26/08/2015 03:00,0,2.37,270.42,0.9633,10.28,0.2874,0.267065,0.0965,0.311762237848693,-18.59,-83.135,-1.535,2.4,279.85,359.05
26/08/2015 04:00,0,2.38,263.81,0.944,10.17,0.286155,0.26582,0.0965,-0.304880229893335,-20.545,-84.07,-1.425,2.495,277.95,358.1
26/08/2015 05:00,0,2.3,175.42,0.9497,9.77,0.2847025,0.264575,0.0965,-0.09,-22.06,-85.12,-1.595,2.425,275,356.1
26/08/2015 06:00,0,2.25,172.32,0.9417,9.61,0.2830425,0.2635375,0.0965,0.927185779054397,-16.225,-85.545,-1.54,2.505,272.75,354.25
26/08/2015 07:00,0,2.07,269.02,0.9462,9.29,0.282005,0.262085,0.0965,-2.1,-18.485,-85.35,-1.09,2.505,270.85,352.6
26/08/2015 08:00,0,2.09,262.21,0.9453,9.3,0.28076,0.261255,0.0965,2.575,-22.6,-70.89,16.13,4.77,270.65,352.9
26/08/2015 09:00,0,1.85,172.35,0.9253,9.75,0.279515,0.2602175,0.0965,0.728484441974537,-12.445,-55.96,37.755,9.065,271.1,355.75
26/08/2015 10:00,0,0.73,167.28,0.7701,13.02,0.27827,0.2589725,0.0965,49.87,28.772743756385,235.31,392.9,56.59,274.8,375.8
26/08/2015 11:00,0,0.97,175.1,0.74,14.24,0.2768175,0.257105,0.0965,106.855,82.745,375.65,588.4,90.75,283.25,405.25
26/08/2015 12:00,0,1.26,173.03,0.7297,15.47,0.2734975,0.253785,0.0965,135.365,116.4,466.55,721.4,117.1,289.85,427.6
26/08/2015 13:00,0,1.81,185.57,0.7372,16.52,0.268725,0.2494275,0.0967075,196.655,162.36,534.65,818.5,135.4,297.45,445.9
26/08/2015 14:00,0,2.24,180.22,0.7082,17.71,0.263745,0.244655,0.09733,240.322613553052,177.394274297783,563.55,863.5,143.9,303.45,459.5
26/08/2015 15:00,0,2.35,162.72,0.6763,18.58,0.25835,0.239675,0.09733,327.45,218.75,544.4,845,141.65,308.8,467.75
26/08/2015 16:00,0,1.99,241.5,0.6507,19.2,0.252955,0.23511,0.09733,314.125,199.895,482.35,773.65,135.05,312.05,468.3
26/08/2015 17:00,0,2.19,202.9,0.5939,19.73,0.2485975,0.23179,0.09733,307.205,186.795,383.25,656.9,123.1,314.7,465.25
26/08/2015 18:00,0,2.41,230.28,0.5883,20.2,0.244655,0.2286775,0.0979525,263.925,154.865,256.45,508.5,111.8,314.8,455.05
26/08/2015 19:00,0,2.04,207.45,0.6009,19.49,0.24175,0.226395,0.09816,208.6,118.155,103.35,320.95,90.65,312.35,439.3
26/08/2015 20:00,0,1.62,242.05,0.695,17.79,0.24009,0.22515,0.09816,95.84,45.555,-33.85,126.175,53.875,309.75,415.9
26/08/2015 21:00,0,1.71,324.75,0.7768,15.7,0.23926,0.224735,0.09816,15.5403996557981,-17.0806732358647,-78.585,5.625,2.355,305.5,387.35
26/08/2015 22:00,0,2.08,262.05,0.818,14.68,0.2386375,0.2241125,0.09816,10.44,-19.35,-81.34,-1.715,2.33,303.2,380.5
26/08/2015 23:00,0,1.98,349.35,0.8728,13.98,0.2376,0.2232825,0.09816,8.46,-18.51,-76.35,-1.38,2.32,304.55,377.2
27/08/2015 00:00,0,1.79,260.3,0.8747,13.77,0.2373925,0.22266,0.09816,6.61,-25.66,-66.335,-1.19,2.095,312.7,375.75
27/08/2015 01:00,0,1.28,259.01,0.8838,13.84,0.2365625,0.2220375,0.09816,8.185,-10.825,-34.38,-0.265,1.42,347.2,379.9
27/08/2015 02:00,0,1.11,338.93,0.906,13.43,0.23594,0.2216225,0.09816,5.29,-12.314073143206,-43.515,-1.05,1.32,336.8,377.95
27/08/2015 03:00,0,1.5,342.3,0.9305,12.66,0.2353175,0.221,0.09816,2.70032883007357,-22.115,-62.755,-1.4,1.855,312.05,371.55
27/08/2015 04:00,0,0.94,328.62,0.9238,13.15,0.2349025,0.22017,0.0983675,7.13,-9.07,-26.265,0.05,1.465,351.4,376.25
27/08/2015 05:00,0,0.34,300.48,0.9105,13.17,0.2340725,0.22017,0.09899,-2.85433813765103,-8.27377589355037,-15.51,-0.23,0.735,364.6,379.15
27/08/2015 06:00,0,0.12,242.05,0.9295,13.06,0.2336575,0.219755,0.09899,-9.37803249982768,-3.27,-24.37,-0.5,0.965,354.55,377.45
27/08/2015 07:00,0,1.43,259.81,0.9503,12.18,0.23345,0.2191325,0.09899,-5.27760395019358,-9.98628546612217,-50.985,-0.91,1.52,321.6,370.15
27/08/2015 08:00,0,1.62,262.49,0.9417,11.78,0.23262,0.21851,0.09899,9.40968118729706,-9,-53.94,13.605,3.695,304.05,367.9
27/08/2015 09:00,0.1,0.64,82.81,0.8747,13.07,0.23262,0.21851,0.09899,27.9383826125034,9.425,33.43,84.92,16.89,345.5,380.1
27/08/2015 10:00,0,0.46,134,0.8124,14.69,0.2315825,0.2174725,0.09899,44.22,36.13,176.715,302,49.235,319.75,395.8
27/08/2015 11:00,0,1.42,165.05,0.767,16.08,0.23013,0.215605,0.09899,125.495,102.005,392.4,612.4,98.8,296.7,417.9
27/08/2015 12:00,0,1.47,173.43,0.784,16.75,0.227225,0.213115,0.09899,125.015,111.51,416.95,660.6,109.5,299.3,433.45
27/08/2015 13:00,0,1.95,188.6,0.7436,17.95,0.2232825,0.209795,0.09899,196.47,162.755,525.25,806.55,135.15,307.1,453.25
27/08/2015 14:00,0,2.12,173.38,0.6709,18.96,0.2187175,0.2058525,0.09899,292.365,200.035,555.5,852.5,143,310.95,464.95
27/08/2015 15:00,0,2.32,199.35,0.6236,19.76,0.2137375,0.2017025,0.09899,340.545,213.66,534.9,833.5,140.95,314.7,472.35
27/08/2015 16:00,0,2.53,223.93,0.5669,20.86,0.2087575,0.1975525,0.09899,353.582407172107,226.010421494943,468.1,756.5,132.8,318.85,474.45
27/08/2015 17:00,0,2.99,178.47,0.536,21.75,0.204815,0.194855,0.099405,321.705,187.39,384.9,658.25,127.3,322.8,468.85
27/08/2015 18:00,0,2.37,238.38,0.6172,20.6,0.201495,0.192365,0.09982,318.87887771755,168.263917364742,209.7,436.5,95.85,322.25,453.2
27/08/2015 19:00,0,2.23,239.4,0.6639,19.52,0.19942,0.19112,0.09982,142.23,64.525,75.05,246.55,61.8,321.45,431.15
27/08/2015 20:00,0,1.77,252.27,0.7222,18,0.1983825,0.19029,0.09982,64.4742312125415,10.8200932453859,-21.395,100.655,30.3,318.65,410.4
27/08/2015 21:00,0,2.01,320.52,0.7634,16.54,0.19776,0.19029,0.1004425,8.995,-22.1922474339772,-76.775,6.92,3.645,311.15,391.2
27/08/2015 22:00,0,1.92,333.68,0.7837,15.85,0.19776,0.18946,0.10065,10.695,-13.4876031808883,-78.575,-1.655,2.32,310.25,384.85
27/08/2015 23:00,0,1.97,259.98,0.82,14.94,0.1971375,0.18946,0.10065,7.025,-13.2193823068412,-76.43,-1.56,2.215,308.5,381.15
28/08/2015 00:00,0,1.67,344.15,0.8372,14.77,0.19693,0.18863,0.10065,10.485,-17.015,-56.86,-0.9,1.91,327.45,381.5
28/08/2015 01:00,0,1.46,257.76,0.8535,14.62,0.19693,0.18863,0.10065,11.17,-13.295,-38.945,-0.54,1.46,346.5,383.45
28/08/2015 02:00,0,1.63,178.41,0.8803,14.04,0.1967225,0.1880075,0.10065,6.32188869519878,-14.395,-51.475,-1.175,1.4,330.35,379.25
28/08/2015 03:00,0,1.88,182.99,0.9117,13.24,0.1961,0.1878,0.10065,3.40838365110546,-15.595,-71.46,-1.535,1.975,305.45,373.4
28/08/2015 04:00,0,1.75,260.67,0.9117,13.28,0.1961,0.1875925,0.10065,5.47999128191429,-25.77,-51.62,-0.575,1.995,324.75,373.8
28/08/2015 05:00,0,1.69,347.93,0.9347,13.08,0.1954775,0.18697,0.10065,-0.484730081439667,-14.495,-55.19,-1.1,1.585,321.65,374.15
28/08/2015 06:00,0,1.98,267.05,0.9405,12.47,0.19527,0.1867625,0.10065,-6.53535414559771,-24.635,-76.785,-1.56,2.18,295.7,368.75
28/08/2015 07:00,0,2.05,261.87,0.948,12.01,0.19527,0.18614,0.10065,-2.73693691346731,-18.225,-74.375,-0.685,2.34,295.2,366.55
28/08/2015 08:00,0,2.06,185.23,0.9465,12.12,0.19527,0.1859325,0.10065,-6.02,-22.705,-64.595,12.64,4.135,294.25,367.35
28/08/2015 09:00,0,1.86,348.45,0.9212,12.66,0.194855,0.18531,0.10065,-3.57479053651454,-24.395,-40.055,48.13,10.385,293.55,371.35
28/08/2015 10:00,0,0.62,155.13,0.7779,15.91,0.19444,0.18531,0.10065,90.0523116648942,41.3983605201391,210.895,359.05,54.255,298.25,392.15
28/08/2015 11:00,0,0.92,171.53,0.7514,17.25,0.1934025,0.1842725,0.10065,90.82,60.79,332.675,528.65,83.575,306.75,419.15
28/08/2015 12:00,0,1.61,111.24,0.676,18.43,0.1913275,0.18199,0.10065,169.23,125.78,449.55,693.95,114.4,311.95,441.95
28/08/2015 13:00,0,2.2,132.3,0.6708,19.66,0.1880075,0.179085,0.10065,258.31,183.005,515.5,786.65,131.85,318.3,457.6
28/08/2015 14:00,0,2.3,134.15,0.5987,20.78,0.18365,0.175765,0.10065,316.075,196.9,551.8,843,142.1,322.95,472.05
28/08/2015 15:00,0,2.44,117.46,0.5742,21.5,0.1792925,0.172445,0.10065,319.472335552236,222.945418148393,522.05,809,136.7,326.8,477.05
28/08/2015 16:00,0,2.3,177.2,0.5501,22.31,0.174935,0.1693325,0.1008575,320.59,183.42,468.15,749.65,130.75,331.2,481.95
28/08/2015 17:00,0,2.17,184.95,0.6054,22.08,0.171615,0.16705,0.10148,297.765,181.81,363.8,625.4,118.15,332.85,476.3
28/08/2015 18:00,0,2.26,179.57,0.6188,21.96,0.1689175,0.16539,0.10148,246.245,145.195,227.4,455.95,99.5,334.1,463.15
28/08/2015 19:00,0,1.61,196.88,0.6133,21.57,0.16705,0.1643525,0.10148,145.75,83.73,83.75,275,76.85,332.6,447
28/08/2015 20:00,0,1.23,243.43,0.6825,20.12,0.1660125,0.16373,0.10148,74.025,28.65,-36.595,104.3,44.045,328.45,425.3
28/08/2015 21:00,0,1.56,324.32,0.7316,18.28,0.16539,0.163315,0.10148,12.875,-13.9078597145244,-70.555,5.545,2.55,325.4,398.95
28/08/2015 22:00,0,1.62,339.55,0.7604,17.49,0.164975,0.1629,0.10148,7.835,-16.72,-60.32,-1.315,1.755,337.2,394.45
28/08/2015 23:00,0,2.12,270.89,0.8037,16.55,0.16539,0.1629,0.10148,8.8,-27.47,-71.685,-1.345,2.14,320.55,388.75
29/08/2015 00:00,0,2.17,271.7,0.8315,15.99,0.16539,0.1629,0.10148,3.17,-25.1,-70.315,-1.305,2.01,318.95,385.95
29/08/2015 01:00,0,2.01,346.32,0.8497,15.61,0.16456,0.16207,0.10148,2.145,-27.76,-70.1,-1.215,2.14,316.95,383.7
29/08/2015 02:00,0,2.01,349.15,0.8788,15.04,0.16456,0.16207,0.10148,-0.311365413421688,-25.45,-71.21,-1.285,2.125,313.6,381.4
29/08/2015 03:00,0,1.97,262.91,0.9003,14.71,0.16456,0.16207,0.10148,-1.315,-15.79,-71.09,-1.285,2.155,311.45,379.1
29/08/2015 04:00,0,1.92,271.37,0.9175,14.52,0.1639375,0.1614475,0.10148,-2.1,-12.825,-71.55,-1.19,2.21,309.65,377.8
29/08/2015 05:00,0,1.9,269.52,0.9257,14.37,0.16373,0.16124,0.1016875,-4.26379708423084,-14.36,-71.685,-1.16,2.275,308.65,376.9
29/08/2015 06:00,0,1.94,269.66,0.94,14.14,0.16373,0.16124,0.10148,-4.91309772478825,-16.28,-71.475,-1.155,2.22,308.25,376.35
29/08/2015 07:00,0,1.91,264.36,0.9442,14,0.16373,0.16124,0.10148,-9.19980539519603,-19.38,-71.36,-0.855,2.255,307.05,375.3
29/08/2015 08:00,0,1.9,176.7,0.9422,14.13,0.16373,0.1606175,0.1016875,-2.93,-14.39,-61.775,12.27,3.845,306.25,376.45
29/08/2015 09:00,0,1.67,265.09,0.9175,14.7,0.16373,0.1606175,0.101895,4.82938946372098,-11.625,-41.105,42.24,9.045,305.95,380.25
29/08/2015 10:00,0,0.41,304.95,0.7653,17.95,0.16373,0.1606175,0.101895,41.845,31.8962538846454,196.555,339.25,52.595,309.9,400
29/08/2015 11:00,0,0.75,139.6,0.7421,19.75,0.1626925,0.15958,0.10231,97.165,72.075,352.725,549.35,85.075,319.1,430.65
29/08/2015 12:00,0,1.31,173.03,0.6701,20.91,0.160825,0.15792,0.10231,205.585,128.415,445.9,686.25,111.8,325.25,453.8
29/08/2015 13:00,0,1.79,165.47,0.658,21.56,0.158335,0.1556375,0.10231,272.485,173.785,510.2,779.5,128.65,330.6,471.25
29/08/2015 14:00,0,2.17,168.22,0.6431,22.62,0.155015,0.1531475,0.10231,246.081143958137,160.748772987006,536.45,820,136.7,336.2,483.05
29/08/2015 15:00,0,2.21,180.28,0.6327,22.96,0.151695,0.1502425,0.10231,309.425,199.52,516.7,801.75,134.2,339.25,490.1
29/08/2015 16:00,0,2.18,196.03,0.6256,23.5,0.148375,0.1477525,0.10231,325.315,208.525,456.35,732,127.6,342.85,490.9
29/08/2015 17:00,0,2.48,195.55,0.5372,24.18,0.14547,0.145885,0.10231,307.97,186.7,359.45,618.7,118,344.45,485.7
29/08/2015 18:00,0,2.54,216.47,0.427,24.61,0.1431875,0.144225,0.10231,303.63,156.43,234.05,471,104.95,341.65,473.65
29/08/2015 19:00,0,2.08,200.4,0.4496,24.2,0.1415275,0.1431875,0.10231,181.006905076827,75.467332543976,92.055,298.6,85.795,337,457.75
29/08/2015 20:00,0,1.48,259.35,0.5181,22.09,0.14049,0.14215,0.10231,107.645,33.93,-37.19,116.62,51.31,331.15,433.65
29/08/2015 21:00,0,1.93,325.75,0.58,19.75,0.1398675,0.1419425,0.10231,6.675,-14.0616107551565,-76.475,4.07499999999999,1.995,323.8,402.35
29/08/2015 22:00,0,2.14,250.89,0.6201,18.44,0.13966,0.14132,0.10314,13.56,-34.705,-80.415,-1.61,2.255,318.1,394.65
29/08/2015 23:00,0,2.32,349.75,0.6589,17.59,0.13966,0.1415275,0.10314,14.645,-38.6,-78.755,-1.4,2.265,315.15,390.25
30/08/2015 00:00,0,2.22,262.86,0.6674,17.09,0.13966,0.14215,0.10314,14.51,-42.605,-78.16,-1.375,2.185,312.25,386.85
30/08/2015 01:00,0,2.34,351.77,0.7102,16.37,0.13966,0.14215,0.10314,12.555,-55.9973358023406,-79.42,-1.385,2.335,308.45,384.15
30/08/2015 02:00,0,2.44,346.95,0.7464,15.72,0.1394525,0.1415275,0.10314,11.54,-54.28,-80.49,-1.395,2.39,304.55,381.25
30/08/2015 03:00,0,2.29,260.41,0.7719,15.18,0.13883,0.14132,0.10314,3.925,-38.595,-80.405,-1.395,2.36,301.95,378.6
30/08/2015 04:00,0,2.32,352.7,0.7915,14.84,0.13883,0.140905,0.10314,2.325,-42.41,-81.44,-1.425,2.41,298.8,376.4
30/08/2015 05:00,0,2.12,173.93,0.842,14.24,0.13883,0.14049,0.1025175,-1.97044663733914,-29.165,-81.51,-1.5,2.36,296.55,374.2
30/08/2015 06:00,0,2.15,349.7,0.8588,13.97,0.13883,0.14049,0.10231,-7.205,-46.95,-81.78,-1.44,2.495,294.55,372.4
30/08/2015 07:00,0,2.39,184.67,0.8662,13.71,0.13883,0.1398675,0.10231,-2.25,-19.58,-82.465,-1.22,2.445,292.95,371.75
30/08/2015 08:00,0,2.24,262.39,0.8662,13.69,0.13883,0.13966,0.10231,0.307178915304664,-24.47,-71.92,12.56,4.28,291.9,372.1
30/08/2015 09:00,0,2.03,264.34,0.8329,14.12,0.13883,0.13966,0.10231,1.84,-25.31,-55.76,37.275,8.935,290.7,374.8
30/08/2015 10:00,0,0.72,271.35,0.6846,17.38,0.1386225,0.13966,0.10231,43.2905651821558,24.93,195.17,354.9,57.18,292.4,394.95
30/08/2015 11:00,0,0.9,158.03,0.613,19.45,0.138,0.13883,0.10231,105.635,68.225,347.6,568,92.15,299.95,428.2
30/08/2015 12:00,0,1.49,178.07,0.603,20.28,0.1365475,0.137585,0.10231,158.13,109.665,441.05,706.05,119.5,306.7,452.2
30/08/2015 13:00,0,1.51,194.82,0.5748,21.5,0.135095,0.1361325,0.10231,212.93,156.9,504.05,797.8,135.4,313.7,472.05
30/08/2015 14:00,0,1.96,183.43,0.5418,22.55,0.1332275,0.1344725,0.10231,274.905149617778,205.881430400723,528.05,839,142.8,318.95,487.1
30/08/2015 15:00,0,2.51,168.57,0.4666,23.1,0.130945,0.132605,0.10231,290.645,206.34,511.2,820.5,140.45,324.65,493.5
30/08/2015 16:00,0,2.45,172.22,0.4423,23.43,0.1286625,0.130945,0.10148,253.2,193.165,447.85,748.85,133.55,324.8,492.25
30/08/2015 17:00,0,2.65,183.93,0.3595,24.33,0.126795,0.1297,0.10148,317.965,204.64,348.4,633.35,123.5,325.8,487.25
30/08/2015 18:00,0,2.55,194.6,0.3123,24.57,0.1253425,0.1286625,0.10148,234.235,144.62,218.4,479.4,108.95,322.65,474.7
30/08/2015 19:00,0,2.27,200.57,0.3247,24.01,0.1245125,0.127625,0.10148,198.6,84.355,73.25,299.85,89.5,318.55,455.65
30/08/2015 20:00,0,1.69,250.5,0.3884,21.64,0.1236825,0.12721,0.10148,92.02,22.4763330561423,-52.62,114.665,53.085,313.25,427.45
30/08/2015 21:00,0,2.33,319.68,0.4254,19.11,0.12306,0.126795,0.1016875,21.55,-35.13,-88.93,3.66,2.39,305.45,395.65
30/08/2015 22:00,0,2.26,341.02,0.4725,17.74,0.12306,0.12638,0.10231,24.5916036238276,-34.55,-90.715,-1.95,2.465,300.2,386.5
30/08/2015 23:00,0,2.57,259.17,0.5035,16.57,0.122645,0.12638,0.10231,28.885,-54.24,-88.375,-1.685,2.495,297.45,381.65
31/08/2015 00:00,0,2.67,262.54,0.5527,15.79,0.12223,0.12638,0.1021025,34.845,-67.415,-87.04,-1.625,2.415,295.5,378.5
31/08/2015 01:00,0,2.64,350.93,0.5835,15.15,0.12223,0.12638,0.10148,21.305,-58.18,-85.4,-1.45,2.5,294.2,375.65
31/08/2015 02:00,0,2.56,183.45,0.6164,14.69,0.12223,0.12555,0.10148,11.175,-33.905,-83.98,-1.465,2.415,293.1,373.2
31/08/2015 03:00,0,2.62,352.7,0.6488,14.3,0.12223,0.12555,0.10148,6.77,-30.155,-83.215,-1.35,2.46,292.3,371.7
31/08/2015 04:00,0,2.53,353.82,0.6816,13.57,0.12223,0.12555,0.10148,6.455,-31.225,-82.85,-1.535,2.265,290.4,369.45
31/08/2015 05:00,0,2.33,187.08,0.7071,13.43,0.12223,0.12555,0.10148,7.22793678137362,-46.215,-81.785,-1.265,2.52,289.35,367.35
31/08/2015 06:00,0,2.25,266.71,0.746,13.28,0.12223,0.12555,0.10148,4.875,-47.855,-79.125,-1.26,2.41,291,366.45
31/08/2015 07:00,0,2.26,267.28,0.7387,13.12,0.12223,0.12472,0.10148,3.505,-38.855,-79.725,-0.995,2.53,289.7,365.9
31/08/2015 08:00,0,2.15,271.78,0.7512,13.04,0.12223,0.12472,0.1021025,3.785,-22.65,-69.955,12.785,4.24,287.7,366.2
