GoF  SOIL__N  SOIL__LOG10_Alpha  SOIL__ThetaSat  SOIL__ThetaRes  SOIL__LOG10_NormalHydrConductivity  SCALAR__SoilRoughness  SCALAR__LSAI  SCALAR__CanopyFraction  SCALAR__DecayCoeffCanopy  SCALAR__RootDepth  SCALAR__MinStomatalRes  SCALAR__VegReflectVis  SCALAR__VegReflNIR  SCALAR__VegTransVis  SCALAR__VegTransNIR  SCALAR__CanDensSurface  SCALAR__SoilAlbVisDry  SCALAR__SoilAlbNIRDry  SCALAR__SoilAlbVisWet  SCALAR__SoilAlbNIRWet  SCALAR__SoilEmissiv
 5.283200e-02   1.948937e+00  -2.158115e+00   4.000000e-01   4.195814e-02  -4.301030e+00   1.042125e+02   1.563263e-01   1.074533e-01   5.003890e+01   8.182814e+02   1.896183e+01   1.255462e-01   2.835363e-01   5.767034e-02   3.811534e-01   6.897657e+00   2.901016e-01   7.001519e-02   2.783671e-01   3.477360e-01   9.864343e-01
 5.304500e-02   1.970428e+00  -2.128923e+00   4.018775e-01   4.607907e-02  -4.301030e+00   2.833433e+02   4.989597e-01   2.088724e-01   4.753483e+01   6.119863e+02   3.480562e+01   9.343460e-02   3.313814e-01   5.233395e-02   3.999317e-01   2.478500e+00   2.324148e-01   9.847583e-02   3.125443e-01   3.813914e-01   9.682233e-01
 5.324800e-02   1.875985e+00  -2.121224e+00   4.170752e-01   4.408155e-02  -4.301030e+00   8.325289e+01   5.466661e-01   6.967086e-02   4.173632e+01   7.028085e+02   2.211193e+01   1.263533e-01   2.516849e-01   1.360550e-01   5.658245e-01   1.022029e+00   2.631371e-01   7.753494e-02   3.080200e-01   3.883381e-01   9.674935e-01
 5.253700e-02   1.906330e+00  -2.161149e+00   4.062799e-01   4.000000e-02  -4.301030e+00   2.516331e+01   5.080338e-01   0.000000e+00   4.462059e+01   6.687828e+02   5.350601e+01   1.656827e-01   3.980760e-01   3.406845e-02   5.430563e-01   5.108373e+00   2.811409e-01   9.218841e-02   3.995256e-01   2.574826e-01   9.549798e-01
 5.615900e-02   1.773550e+00  -2.142544e+00   4.230600e-01   4.429784e-02  -4.166813e+00   8.052173e+01   2.146561e-01   4.657619e-02   4.241265e+01   6.239538e+02   3.325708e+01   1.014747e-01   3.122952e-01   1.048062e-01   4.414867e-01   4.474007e+00   2.422967e-01   8.907445e-02   3.393481e-01   3.416096e-01   9.627412e-01
 5.251100e-02   1.912921e+00  -2.174664e+00   4.192921e-01   4.223962e-02  -4.301030e+00   7.552354e+01   3.626328e-01   0.000000e+00   6.652339e+01   8.709810e+02   3.678298e+01   1.351804e-01   2.593438e-01   6.375792e-02   3.696826e-01   6.222875e+00   2.521923e-01   7.112427e-02   3.459843e-01   3.683549e-01   9.388184e-01
 5.550500e-02   2.000000e+00  -2.130276e+00   4.075775e-01   5.016469e-02  -4.146950e+00   7.167364e+01   4.352336e-01   1.309578e-01   4.718958e+01   8.118918e+02   5.164568e+01   1.516276e-01   3.413741e-01   7.177743e-02   3.668020e-01   4.689264e+00   2.731308e-01   6.513884e-02   3.148220e-01   2.710454e-01   9.789503e-01
 5.240400e-02   1.785874e+00  -2.096910e+00   4.100990e-01   4.218617e-02  -4.301030e+00   4.278471e+01   2.370407e-01   5.039568e-02   6.270044e+01   9.377345e+02   3.940614e+01   1.554628e-01   3.438950e-01   5.123318e-02   3.677808e-01   5.572581e+00   2.165231e-01   7.326450e-02   2.565233e-01   3.922490e-01   9.716628e-01
 5.285200e-02   1.959959e+00  -2.096910e+00   4.130651e-01   4.229419e-02  -4.301030e+00   3.286603e+01   1.264766e-01   2.052325e-02   6.040921e+01   8.173734e+02   3.869498e+01   1.209452e-01   3.559397e-01   4.121585e-02   5.686996e-01   7.012140e+00   2.699340e-01   8.232507e-02   3.216521e-01   3.181806e-01   8.908696e-01
 5.282900e-02   1.758925e+00  -2.101754e+00   4.059602e-01   5.352733e-02  -4.301030e+00   2.863485e+02   1.903847e-01   5.027617e-02   5.125465e+01   3.370057e+02   3.603622e+01   7.283297e-02   2.103844e-01   1.223974e-01   5.141416e-01   5.619532e+00   2.781190e-01   6.086032e-02   3.601615e-01   2.675499e-01   9.569861e-01
 5.406500e-02   1.845613e+00  -2.096910e+00   4.361257e-01   4.495067e-02  -4.301030e+00   1.068306e+01   5.313833e-01   0.000000e+00   4.893192e+01   4.845936e+02   2.184959e+01   1.147765e-01   3.445769e-01   6.136412e-02   5.055619e-01   2.405188e+00   2.657624e-01   8.218874e-02   3.159804e-01   1.965501e-01   9.584353e-01
 5.188200e-02   1.862988e+00  -2.096910e+00   4.000000e-01   4.244394e-02  -4.301030e+00   1.000000e+01   4.416309e-01   5.342821e-02   5.243277e+01   7.048709e+02   2.706503e+01   1.253586e-01   3.044339e-01   6.032660e-02   4.243472e-01   4.272446e+00   2.024430e-01   6.169252e-02   3.482915e-01   3.120413e-01   9.664493e-01
 5.526800e-02   1.792308e+00  -2.147503e+00   4.022760e-01   4.073823e-02  -4.135865e+00   9.206554e+01   6.261034e-01   1.116190e-01   4.174407e+01   8.024165e+02   3.736008e+01   1.610579e-01   3.320520e-01   1.068682e-01   4.806057e-01   1.952187e+00   2.292316e-01   5.615413e-02   2.967576e-01   2.466836e-01   9.830213e-01
 5.328800e-02   1.810148e+00  -2.139130e+00   4.075955e-01   4.321751e-02  -4.225666e+00   2.157739e+01   6.207823e-01   3.623099e-02   6.196012e+01   7.337782e+02   4.736351e+01   1.368228e-01   3.454831e-01   4.650292e-02   7.252688e-02   5.847711e+00   2.361870e-01   8.065363e-02   3.341622e-01   3.450488e-01   9.425238e-01
 5.623600e-02   1.669706e+00  -2.096910e+00   4.051183e-01   4.898673e-02  -4.301030e+00   4.423323e+01   4.759829e-01   1.907418e-01   6.191869e+01   7.611197e+02   5.254086e+01   5.985532e-02   2.883228e-01   5.967493e-02   3.479778e-01   4.808695e+00   2.597237e-01   7.476531e-02   2.684906e-01   4.263791e-01   9.144690e-01
 5.238000e-02   1.990245e+00  -2.109324e+00   4.153526e-01   4.181211e-02  -4.301030e+00   6.433199e+01   4.147079e-01   3.719013e-02   2.125429e+01   9.646006e+02   4.423775e+01   1.655714e-01   3.538852e-01   5.034756e-02   5.517394e-01   8.000000e+00   3.000000e-01   5.000000e-02   3.642908e-01   2.514273e-01   9.809010e-01
 5.219500e-02   1.792606e+00  -2.096910e+00   4.102498e-01   4.192746e-02  -4.301030e+00   1.000000e+01   4.883404e-01   3.150113e-02   5.031205e+01   8.064509e+02   3.046428e+01   1.244527e-01   2.975088e-01   6.385985e-02   3.976819e-01   5.755885e+00   2.189678e-01   5.595177e-02   3.581444e-01   3.350394e-01   9.547622e-01
 5.259900e-02   1.928112e+00  -2.096910e+00   4.165939e-01   4.462730e-02  -4.301030e+00   7.242230e+01   2.077830e-01   2.371839e-02   5.984449e+01   8.248963e+02   1.670994e+01   1.390442e-01   3.493349e-01   6.721620e-02   2.715999e-01   7.332636e+00   3.000000e-01   8.385852e-02   2.604229e-01   3.514866e-01   9.824504e-01
 5.162500e-02   1.913391e+00  -2.099288e+00   4.000000e-01   4.235972e-02  -4.301030e+00   1.131089e+02   4.054035e-01   2.170874e-02   4.336147e+01   5.068701e+02   3.408894e+01   1.282047e-01   3.144940e-01   8.845034e-02   5.227411e-01   3.925923e+00   2.530057e-01   7.086254e-02   2.813532e-01   4.024738e-01   9.815476e-01
 5.362100e-02   1.829066e+00  -2.150502e+00   4.089286e-01   4.000000e-02  -4.251595e+00   1.012362e+02   4.590496e-01   4.526905e-02   6.385348e+01   7.307831e+02   4.090506e+01   1.383799e-01   2.448499e-01   1.591938e-02   4.081529e-01   6.415484e+00   2.111253e-01   9.611336e-02   2.717605e-01   2.345179e-01   9.665519e-01
 5.312200e-02   1.810574e+00  -2.171074e+00   4.000000e-01   4.000000e-02  -4.301030e+00   6.462845e+01   5.708988e-01   7.806097e-02   3.084167e+01   7.329918e+02   4.591684e+01   1.545877e-01   3.384471e-01   4.439419e-02   6.000000e-01   3.451195e+00   2.637300e-01   9.691264e-02   3.859824e-01   2.823043e-01   9.499479e-01
 5.303800e-02   1.757327e+00  -2.147082e+00   4.000000e-01   4.471825e-02  -4.301030e+00   8.084824e+01   2.696295e-01   6.103127e-03   5.870454e+01   6.634068e+02   2.526896e+01   1.205648e-01   2.880586e-01   8.079094e-02   4.297783e-01   2.715961e+00   2.590529e-01   9.428659e-02   3.605929e-01   4.112516e-01   9.723880e-01
 5.190400e-02   1.958483e+00  -2.099604e+00   4.135346e-01   4.077023e-02  -4.273585e+00   1.664625e+02   4.027004e-01   8.706974e-02   3.507568e+01   3.700276e+02   3.963925e+01   1.288026e-01   3.200018e-01   9.376220e-02   5.674234e-01   1.639576e+00   2.131337e-01   9.889786e-02   3.045028e-01   4.071183e-01   9.812965e-01
 5.693300e-02   1.926946e+00  -2.317668e+00   4.303435e-01   6.737381e-02  -4.301030e+00   1.177113e+02   6.224015e-01   0.000000e+00   6.584027e+01   8.381474e+02   2.549028e+01   1.474212e-01   2.513526e-01   1.387188e-01   3.072544e-01   2.568526e+00   1.097179e-01   8.143957e-02   3.349755e-01   2.149731e-01   1.000000e+00
 5.262200e-02   1.819246e+00  -2.096910e+00   4.000000e-01   4.622623e-02  -4.258074e+00   1.174454e+02   4.236189e-01   5.133867e-02   5.967879e+01   7.003509e+02   1.888190e+01   1.052446e-01   2.808918e-01   4.198236e-02   4.232667e-01   6.955123e+00   2.378976e-01   5.673780e-02   2.692745e-01   3.287459e-01   9.852161e-01
 5.316700e-02   1.938952e+00  -2.148481e+00   4.264468e-01   4.477020e-02  -4.274399e+00   2.066067e+02   4.679942e-01   3.437126e-02   4.743182e+01   7.411742e+02   2.709951e+01   9.154739e-02   2.982753e-01   8.156151e-02   4.963006e-01   4.435290e+00   2.631422e-01   7.944689e-02   2.794461e-01   3.228943e-01   9.553647e-01
 5.295800e-02   1.817707e+00  -2.126283e+00   4.253909e-01   4.420646e-02  -4.301030e+00   3.617850e+01   5.260307e-01   0.000000e+00   4.541459e+01   6.219532e+02   2.955927e+01   1.258324e-01   2.781144e-01   7.568380e-02   3.776646e-01   3.380762e+00   2.277132e-01   5.518784e-02   3.275679e-01   3.587793e-01   9.492738e-01
 5.417600e-02   1.801982e+00  -2.169002e+00   4.238576e-01   4.579069e-02  -4.301030e+00   2.064667e+02   3.072665e-01   7.003713e-02   5.647247e+01   8.288660e+02   2.486589e+01   9.837806e-02   2.862730e-01   1.251904e-01   5.856036e-01   3.107529e+00   2.641857e-01   6.581498e-02   2.932485e-01   2.700566e-01   1.000000e+00
 5.162900e-02   1.964785e+00  -2.117960e+00   4.088065e-01   4.671622e-02  -4.301030e+00   5.631815e+01   1.696899e-01   0.000000e+00   5.998731e+01   7.314923e+02   3.226689e+01   1.287966e-01   3.768783e-01   6.700342e-02   4.677189e-01   5.585847e+00   2.686244e-01   5.268813e-02   3.502110e-01   3.542720e-01   9.573506e-01
 5.537900e-02   1.911068e+00  -2.125553e+00   4.352504e-01   4.367977e-02  -4.119677e+00   1.665108e+02   7.862048e-01   0.000000e+00   5.506001e+01   3.690986e+02   3.714186e+01   1.284123e-01   2.559760e-01   1.103260e-01   4.217980e-01   2.067654e+00   2.518933e-01   9.273180e-02   2.783191e-01   2.329341e-01   9.690718e-01
 5.775600e-02   1.925319e+00  -2.223504e+00   4.016672e-01   4.025805e-02  -4.301030e+00   1.412293e+02   5.085426e-01   2.724688e-01   4.997325e+01   8.937998e+02   3.785966e+01   1.680834e-01   3.951446e-01   6.761638e-02   4.545485e-01   6.461487e+00   2.959415e-01   2.084721e-01   3.243482e-01   2.399175e-01   9.987345e-01
 5.359300e-02   1.868158e+00  -2.174108e+00   4.000000e-01   4.000000e-02  -4.301030e+00   1.638487e+01   3.697648e-01   6.812463e-02   4.279945e+01   8.729788e+02   2.851894e+01   1.844165e-01   3.557077e-01   8.008059e-02   5.638772e-01   5.010709e+00   3.000000e-01   9.303909e-02   3.279725e-01   2.641228e-01   9.850468e-01
 5.360300e-02   1.909515e+00  -2.248108e+00   4.071351e-01   4.192295e-02  -4.276761e+00   8.055593e+01   2.457789e-01   2.427747e-02   6.658325e+01   5.994450e+02   3.600288e+01   1.333042e-01   2.910729e-01   8.609331e-02   4.150772e-01   4.789044e+00   2.646394e-01   6.285967e-02   3.027774e-01   4.094570e-01   9.714982e-01
 5.843500e-02   1.706957e+00  -2.096910e+00   4.116104e-01   4.090686e-02  -3.825911e+00   7.449302e+01   1.761584e-01   0.000000e+00   6.848687e+01   7.521643e+02   5.404024e+01   1.285911e-01   2.451014e-01   7.550458e-02   4.261743e-01   5.031163e+00   2.273176e-01   1.027307e-01   2.284043e-01   3.883057e-01   8.955848e-01
 5.347800e-02   1.732903e+00  -2.160022e+00   4.000000e-01   4.000000e-02  -4.301030e+00   1.019206e+01   2.682440e-01   3.156012e-02   3.565533e+01   8.882315e+02   4.707933e+01   1.140424e-01   3.711930e-01   8.655404e-02   4.237435e-01   4.316774e+00   2.308469e-01   1.223275e-01   3.415692e-01   9.856571e-02   9.772895e-01
 5.434700e-02   1.760981e+00  -2.167926e+00   4.084667e-01   4.333947e-02  -4.224737e+00   6.961549e+01   3.903695e-01   5.354997e-02   2.792127e+01   6.640396e+02   2.621734e+01   1.185360e-01   3.484544e-01   8.010018e-02   3.380427e-01   2.107930e+00   2.521475e-01   6.846563e-02   3.312840e-01   3.280268e-01   9.739236e-01
 5.452300e-02   1.917245e+00  -2.228315e+00   4.181880e-01   4.235911e-02  -4.301030e+00   1.204953e+02   2.053406e-01   7.172987e-02   4.909033e+01   1.373370e+02   3.624264e+01   9.303216e-02   3.641469e-01   9.652433e-02   3.817048e-01   1.240449e+00   2.870717e-01   1.274637e-01   2.523468e-01   2.890427e-01   9.728570e-01
 5.458100e-02   1.840303e+00  -2.101101e+00   4.000000e-01   4.554910e-02  -4.227029e+00   2.530569e+01   5.072086e-01   1.153937e-01   5.742436e+01   8.230142e+02   2.505639e+01   1.504295e-01   2.683238e-01   7.143575e-02   2.820261e-01   4.515700e+00   2.374831e-01   8.305355e-02   3.069995e-01   3.092970e-01   8.837638e-01
 5.193800e-02   1.846174e+00  -2.096910e+00   4.038120e-01   4.225593e-02  -4.301030e+00   1.002143e+02   6.280929e-01   3.981508e-02   4.442728e+01   6.136042e+02   3.332822e+01   1.253288e-01   3.184895e-01   1.125754e-01   5.119535e-01   1.980469e+00   2.575391e-01   7.691293e-02   2.860997e-01   3.453161e-01   9.822023e-01
 5.156000e-02   1.997330e+00  -2.144435e+00   4.000000e-01   4.000000e-02  -4.301030e+00   9.310198e+01   7.679129e-02   7.479674e-02   6.673620e+01   7.311129e+02   2.652991e+01   1.346129e-01   3.154683e-01   9.201781e-02   2.685678e-01   4.800683e+00   2.162557e-01   1.027902e-01   3.179488e-01   4.243070e-01   9.889588e-01
 5.343600e-02   1.682031e+00  -2.096910e+00   4.180571e-01   4.631554e-02  -4.301030e+00   3.040286e+02   5.173214e-01   2.115658e-02   6.693693e+01   7.637529e+02   1.000000e+01   1.286478e-01   1.482071e-01   1.500000e-01   5.362304e-01   5.509237e+00   2.685739e-01   9.996351e-02   2.639865e-01   1.541990e-01   9.785114e-01
 5.348300e-02   1.895928e+00  -2.215294e+00   4.089671e-01   4.617346e-02  -4.301030e+00   1.435485e+02   4.500055e-01   8.537328e-02   2.999700e+01   8.469615e+02   3.272695e+01   1.438449e-01   3.339024e-01   3.954934e-02   3.628195e-01   7.197819e+00   1.933233e-01   1.278194e-01   3.286805e-01   3.397677e-01   9.455446e-01
 5.184200e-02   1.960471e+00  -2.142726e+00   4.000000e-01   4.905734e-02  -4.301030e+00   5.086532e+01   4.722493e-01   0.000000e+00   3.904295e+01   7.603919e+02   3.552445e+01   1.888757e-01   3.411770e-01   7.709446e-02   4.254672e-01   5.014329e+00   2.759154e-01   6.043527e-02   4.000000e-01   3.421396e-01   9.838985e-01
 5.677100e-02   1.814649e+00  -2.219412e+00   4.000000e-01   5.086681e-02  -4.290887e+00   1.969993e+02   9.012264e-01   2.182268e-01   5.267485e+01   6.467095e+02   4.540669e+01   9.313355e-02   1.925090e-01   8.020902e-02   3.849164e-01   1.046586e+00   2.754753e-01   1.214725e-01   3.052526e-01   2.893302e-01   9.743995e-01
 5.417800e-02   1.777469e+00  -2.251655e+00   4.000000e-01   4.612833e-02  -4.250063e+00   6.875242e+01   5.277449e-01   0.000000e+00   4.428861e+01   8.420626e+02   1.645348e+01   1.216390e-01   3.264863e-01   6.385490e-02   2.314322e-01   6.321623e+00   2.424650e-01   5.000000e-02   2.935184e-01   2.876044e-01   9.709416e-01
 5.300000e-02   1.941235e+00  -2.160170e+00   4.052084e-01   4.000000e-02  -4.301030e+00   4.611596e+01   3.608709e-01   9.289088e-02   3.332660e+01   8.404011e+02   2.336971e+01   1.853030e-01   3.729677e-01   7.495185e-02   4.641156e-01   6.795901e+00   2.491194e-01   8.635586e-02   3.299182e-01   2.668468e-01   9.773109e-01
 5.302500e-02   1.971783e+00  -2.116843e+00   4.261303e-01   4.115854e-02  -4.301030e+00   7.641627e+01   4.636623e-01   1.955975e-02   3.624595e+01   9.649404e+02   3.646819e+01   1.813356e-01   3.801744e-01   6.603744e-02   4.004574e-01   5.569068e+00   2.564574e-01   1.148637e-01   3.991665e-01   2.683998e-01   9.852706e-01
 5.266300e-02   1.727634e+00  -2.161252e+00   4.000000e-01   4.410728e-02  -4.301030e+00   8.628381e+01   6.003592e-01   4.255530e-06   4.403970e+01   7.799197e+02   4.805155e+01   1.667720e-01   2.676976e-01   1.103098e-01   5.775385e-01   5.741147e+00   1.802702e-01   1.282125e-01   3.603369e-01   3.635439e-01   9.866661e-01
 5.552600e-02   2.000000e+00  -2.244530e+00   4.299314e-01   4.773208e-02  -4.190899e+00   1.914311e+02   9.415884e-01   7.675732e-02   5.435176e+01   8.361704e+02   9.358109e+01   1.825649e-01   4.000000e-01   9.921786e-02   2.450901e-01   5.149150e+00   1.581870e-01   8.517148e-02   3.011775e-01   3.420384e-01   9.486226e-01
 5.255200e-02   1.914807e+00  -2.096910e+00   4.164684e-01   4.361887e-02  -4.301030e+00   8.217515e+01   3.547038e-01   6.226864e-02   5.349028e+01   8.299133e+02   4.648914e+01   1.600722e-01   3.419367e-01   9.239670e-02   4.408323e-01   3.385185e+00   2.754579e-01   7.567647e-02   3.150398e-01   3.221306e-01   9.699501e-01
 5.313100e-02   1.872771e+00  -2.130850e+00   4.000000e-01   4.656308e-02  -4.289765e+00   1.985655e+01   5.449397e-01   7.667866e-02   4.831903e+01   6.383423e+02   4.775422e+01   1.173334e-01   3.346673e-01   8.731089e-02   4.750632e-01   1.936321e+00   2.582792e-01   1.138207e-01   2.889485e-01   3.900963e-01   9.471143e-01
 5.273900e-02   1.875492e+00  -2.170137e+00   4.013841e-01   4.000000e-02  -4.301030e+00   1.000000e+01   5.134767e-01   2.754687e-02   5.083501e+01   6.196298e+02   3.472946e+01   1.410175e-01   3.173635e-01   9.983327e-02   5.665654e-01   1.762391e+00   2.646266e-01   6.660981e-02   3.242460e-01   2.982644e-01   9.943252e-01
 5.378200e-02   1.801201e+00  -2.096910e+00   4.000000e-01   4.743830e-02  -4.301030e+00   9.335567e+01   5.704926e-01   1.569887e-01   6.061425e+01   6.314766e+02   4.550395e+01   1.278679e-01   3.360735e-01   1.098321e-01   4.966361e-01   1.484902e+00   2.613633e-01   8.961081e-02   2.205187e-01   2.902284e-01   9.822529e-01
 5.234500e-02   1.803268e+00  -2.130536e+00   4.056782e-01   4.056555e-02  -4.301030e+00   7.097761e+01   5.122741e-01   3.679017e-04   3.527915e+01   7.468334e+02   6.257364e+01   1.693663e-01   2.986157e-01   8.900379e-02   3.094857e-01   6.047356e+00   2.605528e-01   1.033542e-01   3.980216e-01   2.436609e-01   9.501257e-01
 5.496800e-02   1.849087e+00  -2.109635e+00   4.000000e-01   5.014321e-02  -4.132845e+00   1.253044e+02   2.975029e-01   1.290541e-02   6.488139e+01   8.893684e+02   2.944593e+01   1.359839e-01   3.108834e-01   6.540211e-02   4.048624e-01   2.454774e+00   2.771833e-01   8.132089e-02   3.293500e-01   3.067945e-01   9.406042e-01
 5.202100e-02   1.816562e+00  -2.133840e+00   4.036261e-01   4.101334e-02  -4.301030e+00   1.720496e+01   4.817476e-01   0.000000e+00   6.798528e+01   7.200389e+02   4.546154e+01   1.436666e-01   2.795179e-01   4.108996e-02   4.748324e-01   5.474827e+00   2.003814e-01   5.164596e-02   2.733856e-01   3.608627e-01   9.623371e-01
 5.236800e-02   1.912062e+00  -2.108270e+00   4.196417e-01   4.956394e-02  -4.301030e+00   9.322715e+01   5.002964e-01   0.000000e+00   3.433757e+01   7.473598e+02   3.738043e+01   1.510291e-01   2.900484e-01   6.432319e-02   4.215241e-01   4.978295e+00   2.465224e-01   5.000000e-02   3.655324e-01   2.073075e-01   9.547202e-01
 5.305200e-02   1.836002e+00  -2.096910e+00   4.000000e-01   4.151161e-02  -4.255674e+00   3.673000e+01   4.236662e-01   1.396299e-01   5.625442e+01   7.915586e+02   5.100953e+01   1.193150e-01   2.372015e-01   3.614241e-02   4.260156e-01   6.269241e+00   2.208885e-01   7.315258e-02   2.862697e-01   3.772975e-01   9.630867e-01
 5.156200e-02   1.921140e+00  -2.096910e+00   4.135608e-01   4.032929e-02  -4.301030e+00   1.021573e+02   4.228666e-01   3.907917e-02   4.445081e+01   4.958954e+02   4.173877e+01   1.300049e-01   2.563259e-01   7.929020e-02   5.029074e-01   5.008992e+00   2.135972e-01   6.790272e-02   3.031397e-01   4.658389e-01   9.927393e-01
 5.347800e-02   2.000000e+00  -2.096910e+00   4.156364e-01   4.241108e-02  -4.301030e+00   1.000000e+01   4.130907e-01   2.028227e-01   1.531055e+01   8.194305e+02   6.131519e+01   1.410065e-01   3.289550e-01   9.059255e-03   4.619476e-01   4.205250e+00   2.486849e-01   5.000000e-02   3.513151e-01   3.497857e-01   9.560107e-01
 5.635700e-02   2.000000e+00  -2.153874e+00   4.281600e-01   5.295366e-02  -4.089372e+00   6.252552e+01   6.622806e-01   4.959300e-02   5.569739e+01   7.229585e+02   5.539790e+01   1.566962e-01   2.443331e-01   8.908247e-02   4.067918e-01   1.063525e+00   2.417075e-01   8.193816e-02   3.112546e-01   3.577529e-01   9.686611e-01
