Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,5.000000 ,15.000000 ,27.500000 ,50.000000 ,102.500000 ,200.000000 ,380.000000 ,750.000000  
24/03/2015 17:00,736047.708333,348.958333,1,1,1,-15951.159122,-16403.180357,-16793.136270,-17092.662383,-16983.308471,-16932.004473,-17221.477580,-16451.230327 
24/03/2015 18:00,736047.750000,349.000000,1,1,1,-13577.771282,-14395.444855,-15315.961833,-16398.578970,-16939.188581,-16941.035589,-17212.193976,-16453.752117 
24/03/2015 19:00,736047.791667,349.041667,1,1,1,-13775.254115,-14173.716771,-14715.003551,-15646.910331,-16779.073414,-16943.020479,-17203.186258,-16456.237030 
24/03/2015 20:00,736047.833333,349.083333,1,1,1,-12519.941231,-13166.148231,-13931.782144,-15055.981710,-16551.803318,-16933.848792,-17194.313843,-16458.685742 
24/03/2015 21:00,736047.875000,349.125000,1,1,1,-10990.930751,-11767.336954,-12710.068919,-14175.274078,-16230.072514,-16909.573809,-17185.380804,-16461.098256 
24/03/2015 22:00,736047.916667,349.166667,1,1,1,-10972.935285,-11494.113080,-12176.780085,-13418.867800,-15793.444585,-16863.333353,-17176.102556,-16463.473958 
24/03/2015 23:00,736047.958333,349.208333,1,1,1,-11574.586188,-11859.956372,-12278.820671,-13161.603217,-15363.693491,-16791.743063,-17166.111097,-16465.811145 
25/03/2015 00:00,736048.000000,349.250000,1,1,1,-12267.518045,-12362.330624,-12585.153749,-13193.523992,-15041.038581,-16700.232903,-17155.068761,-16468.107125 
25/03/2015 01:00,736048.041667,349.291667,1,1,1,-12807.510046,-12862.674939,-12997.443941,-13399.423816,-14845.157579,-16598.951552,-17142.775185,-16470.358493 
25/03/2015 02:00,736048.083333,349.333333,1,1,1,-13156.242389,-13198.252753,-13299.557581,-13603.422970,-14745.281443,-16497.165906,-17129.175548,-16472.561231 
25/03/2015 03:00,736048.125000,349.375000,1,1,1,-12894.644574,-13083.608724,-13306.019632,-13691.580321,-14695.386244,-16400.299696,-17114.321355,-16474.711314 
25/03/2015 04:00,736048.166667,349.416667,1,1,1,-12996.628705,-13140.426290,-13332.461912,-13705.547112,-14657.454457,-16309.566483,-17098.293038,-16476.804761 
25/03/2015 05:00,736048.208333,349.458333,1,1,1,-13416.972616,-13447.972586,-13532.263929,-13784.115221,-14631.786849,-16225.054244,-17081.195029,-16478.838183 
25/03/2015 06:00,736048.250000,349.500000,1,1,1,-13200.238781,-13351.354666,-13529.646177,-13837.491822,-14621.264712,-16147.352389,-17063.143646,-16480.808587 
25/03/2015 07:00,736048.291667,349.541667,1,1,1,-13187.824439,-13282.855135,-13457.819552,-13810.176466,-14607.701427,-16076.169649,-17044.280058,-16482.713577 
25/03/2015 08:00,736048.333333,349.583333,1,1,1,-13481.037732,-13535.163984,-13625.943191,-13858.023956,-14592.432145,-16010.365778,-17024.755282,-16484.551618 
25/03/2015 09:00,736048.375000,349.625000,1,1,1,-13411.705271,-13515.042539,-13647.738587,-13899.595607,-14583.383131,-15949.322567,-17004.615809,-16486.320246 
25/03/2015 10:00,736048.416667,349.666667,1,1,1,-13494.880588,-13567.113555,-13676.210457,-13912.075924,-14570.439721,-15891.976239,-16983.908590,-16488.017721 
25/03/2015 11:00,736048.458333,349.708333,1,1,1,-13641.139275,-13686.840549,-13765.235729,-13956.337144,-14559.985847,-15837.517915,-16962.675095,-16489.642543 
25/03/2015 12:00,736048.500000,349.750000,1,1,1,-13851.493014,-13864.636434,-13905.165636,-14038.863911,-14560.661848,-15786.258406,-16940.952030,-16491.193333 
25/03/2015 13:00,736048.541667,349.791667,1,1,1,-14043.211167,-14037.813713,-14053.870107,-14142.741677,-14575.842114,-15739.056312,-16918.790596,-16492.668861 
25/03/2015 14:00,736048.583333,349.833333,1,1,1,-14195.995152,-14185.375063,-14190.803613,-14251.510523,-14604.715730,-15696.790878,-16896.262050,-16494.068103 
25/03/2015 15:00,736048.625000,349.875000,1,1,1,-14317.885463,-14306.010406,-14306.769408,-14351.368765,-14643.444948,-15660.207406,-16873.460043,-16495.390309 
25/03/2015 16:00,736048.666667,349.916667,1,1,1,-14418.169838,-14406.527425,-14405.146611,-14439.767093,-14687.201303,-15629.584521,-16850.496597,-16496.635071 
