Date12.DDMMYYYYhhmm.,soil_moisture_content_20,soil_moisture_content_50,soil_moisture_content_200,soil_temperature_20,soil_temperature_50,soil_temperature_200,rainfall_amount
08/11/2014 14:00,0.385,0.46675,0.39525,10.445,10.0575,8.4,-9999
08/11/2014 15:00,0.38425,0.466,0.395,10.3575,10.075,8.5625,-9999
08/11/2014 16:00,0.3865,0.4675,0.39525,10.1025,9.9575,8.7175,-9999
08/11/2014 17:00,0.387,0.468,0.396,9.825,9.735,8.8425,-9999
08/11/2014 18:00,0.3865,0.46775,0.397,9.5025,9.445,8.9375,-9999
08/11/2014 19:00,0.386,0.467,0.397,9.205,9.165,8.995,-9999
08/11/2014 20:00,0.38775,0.46775,0.397,9.0025,8.9775,9.015,-9999
08/11/2014 21:00,0.3935,0.47,0.3975,8.82,8.8275,9.0125,-9999
08/11/2014 22:00,0.392,0.47,0.398,8.695,8.71,8.9975,-9999
08/11/2014 23:00,0.391,0.47,0.398,8.5925,8.6125,8.975,-9999
09/11/2014 00:00,0.391,0.47,0.398,8.48,8.5325,8.9525,-9999
09/11/2014 01:00,0.3905,0.47,0.398,8.39,8.455,8.92,-9999
09/11/2014 02:00,0.39,0.47,0.398,8.2975,8.3825,8.89,-9999
09/11/2014 03:00,0.3895,0.47,0.398,8.1775,8.2775,8.8625,-9999
09/11/2014 04:00,0.389,0.47,0.398,8.06,8.175,8.835,-9999
09/11/2014 05:00,0.389,0.469,0.398,7.8865,8.00775,8.7975,-9999
09/11/2014 06:00,0.389,0.469,0.39775,7.75725,7.87775,8.76,-9999
09/11/2014 07:00,0.3885,0.469,0.398,7.59425,7.71675,8.715,-9999
09/11/2014 08:00,0.38825,0.469,0.398,7.34025,7.45425,8.6675,-9999
09/11/2014 09:00,0.38875,0.469,0.398,7.2625,7.37875,8.605,-9999
09/11/2014 10:00,0.389,0.469,0.398,7.64175,7.69775,8.5425,-9999
09/11/2014 11:00,0.389,0.4695,0.398,8.4225,8.21,8.495,-9999
09/11/2014 12:00,0.389,0.469,0.398,9.2875,8.9,8.4925,-9999
09/11/2014 13:00,0.3905,0.47,0.39775,9.4825,9.26,8.555,-9999
09/11/2014 14:00,0.39,0.47,0.398,9.58,9.455,8.64,-9999
09/11/2014 15:00,0.38975,0.471,0.398,9.6125,9.525,8.7375,-9999
09/11/2014 16:00,0.38925,0.471,0.398,9.665,9.58,8.8275,-9999
09/11/2014 17:00,0.3895,0.471,0.398,9.5775,9.4975,8.9175,-9999
09/11/2014 18:00,0.389,0.471,0.398,9.2275,9.16,8.985,-9999
