GoF  SOIL__N  SOIL__LOG10_Alpha  SOIL__ThetaSat  SOIL__ThetaRes  SOIL__LOG10_NormalHydrConductivity  SCALAR__SoilRoughness  SCALAR__LSAI  SCALAR__CanopyFraction  SCALAR__DecayCoeffCanopy  SCALAR__RootDepth  SCALAR__MinStomatalRes  SCALAR__VegReflectVis  SCALAR__VegReflNIR  SCALAR__VegTransVis  SCALAR__VegTransNIR  SCALAR__CanDensSurface  SCALAR__SoilAlbVisDry  SCALAR__SoilAlbNIRDry  SCALAR__SoilAlbVisWet  SCALAR__SoilAlbNIRWet  SCALAR__SoilEmissiv
 5.365774e+02   1.154493e+00  -2.184896e+00   4.764671e-01   5.779065e-02  -2.428626e+00   1.023629e+02   2.201180e-01   7.258224e-01   6.130149e+00   3.293970e+02   7.358313e+01   1.727226e-01   1.419215e-01   1.452644e-01   1.431531e-01   7.127565e+00   1.133076e-01   1.442308e-01   2.086099e-01   8.976630e-02   9.224426e-01
 5.171616e+02   1.193223e+00  -2.689906e+00   4.370798e-01   6.575527e-02  -1.609984e+00   1.360686e+02   1.233538e-01   8.099419e-01   5.031903e+00   5.136638e+02   3.054352e+01   1.056425e-01   2.025004e-01   9.589700e-02   1.441967e-01   2.189137e+00   1.522916e-01   8.542437e-02   7.508486e-02   1.736343e-01   8.497933e-01
 5.256546e+02   1.208319e+00  -2.506017e+00   5.886317e-01   6.227495e-02  -1.377617e+00   1.000000e+01   6.398369e-01   1.606160e-01   2.407903e+01   7.885173e+02   8.482822e+01   7.879208e-02   2.464612e-01   1.110611e-01   2.750739e-01   6.325880e+00   1.338250e-01   6.761511e-02   3.245675e-01   1.631742e-01   8.280923e-01
 5.225492e+02   1.297086e+00  -2.658549e+00   4.687253e-01   5.114405e-02  -2.028413e+00   1.221343e+02   3.180263e-01   7.585940e-01   5.102067e+00   2.990358e+02   4.007565e+01   1.226410e-01   1.813932e-01   1.338861e-01   8.511724e-02   2.805130e+00   1.414039e-01   7.192735e-02   8.404988e-02   1.792052e-01   8.976166e-01
 5.236954e+02   1.215451e+00  -3.075196e+00   6.199824e-01   5.830200e-02  -2.377854e+00   1.000000e+01   9.567216e-02   6.417536e-01   5.591917e+00   1.605110e+02   1.000000e+01   1.687706e-01   1.156841e-01   1.303550e-01   3.582981e-01   2.190655e+00   1.612214e-01   1.104549e-01   2.571015e-01   2.721012e-01   8.275227e-01
 5.138000e+02   1.201628e+00  -2.725996e+00   4.349824e-01   6.405107e-02  -2.160338e+00   1.279811e+02   1.883079e-01   9.074338e-01   5.549588e+00   4.869605e+02   1.426865e+01   1.198866e-01   1.841462e-01   1.044254e-01   1.568616e-01   4.674365e+00   1.599657e-01   1.084756e-01   9.741522e-02   1.063016e-01   8.502407e-01
 5.144022e+02   1.243973e+00  -2.998730e+00   4.388136e-01   5.840118e-02  -1.715273e+00   6.177127e+01   2.458907e-01   8.518891e-01   4.430143e+00   6.197422e+02   2.108729e+01   1.473923e-01   1.290125e-01   1.243963e-01   9.980372e-02   4.446927e+00   1.235906e-01   1.940180e-01   1.113640e-01   9.070754e-02   8.112872e-01
 5.138304e+02   1.181397e+00  -2.634468e+00   4.793558e-01   5.595385e-02  -1.591495e+00   3.808873e+01   2.698437e-01   9.403038e-01   4.327186e+00   4.673554e+02   3.380944e+01   1.343473e-01   1.521217e-01   1.180641e-01   8.946700e-02   3.504185e+00   1.368600e-01   1.308663e-01   8.251168e-02   1.146024e-01   8.077973e-01
 5.206968e+02   1.297361e+00  -2.611845e+00   4.483769e-01   6.376637e-02  -2.151755e+00   1.164706e+02   2.118298e-01   8.317507e-01   4.545459e+00   4.027410e+02   5.132081e+01   9.858912e-02   1.318324e-01   9.128350e-02   9.574442e-02   4.123860e+00   1.560677e-01   1.424166e-01   7.927085e-02   8.490456e-02   8.290762e-01
 5.267662e+02   1.189423e+00  -2.776231e+00   5.805480e-01   5.071342e-02  -1.218721e+00   9.998077e+01   4.381382e-01   5.055672e-01   3.261820e+00   9.293092e+02   8.269757e+01   1.274233e-01   1.685317e-01   3.782600e-02   2.943307e-01   5.906470e+00   2.533621e-01   1.994574e-01   2.173201e-01   3.568781e-01   8.506207e-01
 5.262435e+02   1.150000e+00  -2.804587e+00   4.987521e-01   6.307515e-02  -1.501835e+00   2.020849e+02   1.489944e-01   1.000000e+00   6.818274e+00   1.844791e+02   4.676908e+01   1.136519e-01   1.023084e-01   1.159568e-01   9.710670e-02   5.267943e+00   1.940995e-01   1.272058e-01   7.013286e-02   9.422494e-02   8.053217e-01
 5.177522e+02   1.246400e+00  -2.566968e+00   4.986463e-01   5.966065e-02  -1.722188e+00   1.000000e+01   2.398790e-01   8.585545e-01   3.678927e+00   4.959260e+02   5.673652e+01   1.203248e-01   1.025955e-01   1.000683e-01   7.922610e-02   2.981367e+00   1.026097e-01   1.744040e-01   9.362226e-02   1.603136e-01   8.158642e-01
 5.164900e+02   1.225993e+00  -2.730188e+00   4.588337e-01   5.658744e-02  -1.414230e+00   1.009474e+02   3.341987e-01   9.193336e-01   5.014641e+00   3.697044e+02   4.317577e+01   1.365288e-01   1.307552e-01   1.160292e-01   1.263267e-01   3.573183e+00   1.526072e-01   2.004329e-01   8.658534e-02   9.800338e-02   8.000000e-01
 5.184280e+02   1.195803e+00  -2.887549e+00   4.476732e-01   4.752166e-02  -2.170817e+00   7.057981e+01   1.980751e-01   8.819595e-01   5.000967e+00   2.993652e+02   1.606531e+01   1.722822e-01   1.110212e-01   1.500000e-01   1.133210e-01   2.518057e+00   1.306036e-01   1.129987e-01   9.376635e-02   2.292662e-01   8.142670e-01
 5.160742e+02   1.197303e+00  -2.614782e+00   4.341017e-01   5.781067e-02  -1.914456e+00   4.475500e+01   2.193236e-01   8.461704e-01   3.716351e+00   4.390561e+02   4.009116e+01   1.243823e-01   1.364574e-01   1.068714e-01   7.571716e-02   3.927849e+00   1.522836e-01   1.462173e-01   8.350140e-02   9.483428e-02   8.348388e-01
 5.203756e+02   1.170614e+00  -2.733253e+00   4.602155e-01   6.715376e-02  -1.759451e+00   3.257432e+01   2.591411e-01   7.910179e-01   2.792898e+00   6.937666e+02   4.738057e+01   1.398215e-01   1.233234e-01   1.309343e-01   2.265441e-01   5.567177e+00   1.781878e-01   1.065239e-01   1.249571e-01   2.154603e-01   8.245049e-01
 5.261520e+02   1.157980e+00  -2.767853e+00   4.736350e-01   5.674872e-02  -2.311845e+00   2.916272e+01   7.601300e-02   7.410293e-01   1.230358e+01   1.445161e+02   2.203348e+01   1.936093e-01   1.085588e-01   1.361223e-01   1.188670e-01   2.763198e+00   1.329688e-01   1.291383e-01   1.548179e-01   1.801169e-01   8.222923e-01
 5.171205e+02   1.179290e+00  -3.031401e+00   4.396768e-01   5.651238e-02  -1.968285e+00   3.885203e+01   1.764951e-01   1.000000e+00   4.024056e+00   4.695376e+02   2.765793e+01   1.401428e-01   6.932526e-02   1.240622e-01   1.416238e-01   3.916292e+00   1.335843e-01   2.152616e-01   1.574566e-01   2.032672e-01   8.220799e-01
 5.265313e+02   1.312136e+00  -2.618914e+00   4.143510e-01   6.306349e-02  -2.590099e+00   7.134891e+01   2.215013e-01   8.048283e-01   2.809830e+00   5.847856e+02   4.201565e+01   1.594406e-01   5.000000e-02   1.094532e-01   9.377084e-02   3.293024e+00   1.306975e-01   1.596486e-01   9.328336e-02   1.824540e-01   8.658942e-01
 5.130408e+02   1.197223e+00  -2.910159e+00   4.314802e-01   5.932967e-02  -2.090701e+00   8.213300e+01   2.265477e-01   9.541401e-01   4.635628e+00   4.531527e+02   2.546823e+01   1.224144e-01   1.728459e-01   1.075860e-01   1.736708e-01   3.631421e+00   1.632078e-01   1.222384e-01   1.042525e-01   1.436291e-01   8.238291e-01
 5.270396e+02   1.258980e+00  -2.572385e+00   5.869451e-01   6.768325e-02  -1.496704e+00   5.831574e+01   2.950663e-01   6.738797e-01   5.977712e+00   6.856591e+02   3.997583e+01   1.166112e-01   1.500472e-01   9.151521e-02   9.575807e-02   4.095404e+00   1.758751e-01   1.597888e-01   8.335333e-02   1.967962e-01   8.193628e-01
 5.315153e+02   1.295441e+00  -2.691370e+00   5.730736e-01   6.279216e-02  -1.208806e+00   2.581551e+01   8.387141e-01   3.461838e-02   2.423780e+01   4.299435e+02   5.390456e+01   1.265983e-01   1.763642e-01   4.141101e-02   2.253040e-01   6.204881e+00   1.731251e-01   1.113065e-01   1.912265e-01   3.278462e-01   8.000000e-01
 5.260844e+02   1.150000e+00  -2.936351e+00   4.660001e-01   6.539820e-02  -1.927037e+00   8.832673e+01   3.013525e-01   9.451400e-01   5.713137e+00   4.089958e+02   2.640261e+01   1.461212e-01   1.008611e-01   1.083952e-01   9.751737e-02   3.160890e+00   1.294521e-01   2.148741e-01   2.129005e-01   2.071610e-01   8.313158e-01
 5.248153e+02   1.214559e+00  -2.548944e+00   4.906331e-01   6.825415e-02  -1.949140e+00   2.180138e+02   1.439431e-01   6.731574e-01   9.486054e+00   5.605397e+02   6.295770e+01   5.091294e-02   1.277154e-01   9.299634e-02   1.298390e-01   4.168682e+00   1.454744e-01   2.603662e-01   5.000000e-02   1.401762e-01   8.973047e-01
 5.205937e+02   1.270515e+00  -3.037066e+00   4.512275e-01   5.890480e-02  -2.093806e+00   2.510133e+01   2.854981e-01   7.452047e-01   3.065537e+00   3.358819e+02   2.054201e+01   1.787548e-01   7.318134e-02   1.320013e-01   8.502823e-02   2.923808e+00   1.129584e-01   1.585676e-01   1.420346e-01   2.197988e-01   8.043908e-01
 5.297219e+02   1.382523e+00  -2.865081e+00   5.692140e-01   5.853237e-02  -2.284036e+00   3.001845e+02   4.920814e-01   4.422448e-01   2.373427e+01   5.576863e+02   8.943366e+01   1.205417e-01   1.287583e-01   5.244031e-02   2.956187e-01   3.715764e+00   2.443073e-01   2.320296e-01   1.731281e-01   3.665438e-01   8.035260e-01
 5.158483e+02   1.216886e+00  -2.757764e+00   4.591382e-01   5.112440e-02  -1.494322e+00   1.476143e+02   2.502270e-01   9.912182e-01   5.671623e+00   1.775452e+02   3.239957e+01   1.369033e-01   1.607976e-01   1.040812e-01   1.706114e-01   4.415497e+00   1.391369e-01   1.293880e-01   1.729278e-01   1.499391e-01   8.222312e-01
 5.213182e+02   1.239636e+00  -2.935839e+00   4.439359e-01   5.123876e-02  -1.800925e+00   8.967363e+01   2.099241e-01   8.846587e-01   5.816153e+00   2.763624e+02   2.904740e+01   1.462912e-01   2.396981e-01   1.007803e-01   1.091268e-01   4.105322e+00   1.511754e-01   8.500638e-02   1.009278e-01   1.309606e-01   8.209187e-01
 5.206557e+02   1.232797e+00  -2.658125e+00   4.997583e-01   5.945697e-02  -2.845184e+00   6.396820e+01   3.719802e-01   9.341643e-01   5.056454e+00   8.039958e+02   1.920673e+01   1.561800e-01   1.385331e-01   1.046058e-01   8.950353e-02   5.333985e+00   1.417888e-01   1.788564e-01   1.494883e-01   2.164497e-01   8.517445e-01
 5.287394e+02   1.150000e+00  -3.164882e+00   5.060520e-01   7.447353e-02  -2.462712e+00   8.263264e+01   4.817821e-02   6.956983e-01   5.364260e+01   5.688062e+02   4.164727e+01   1.435150e-01   8.242041e-02   1.072896e-01   2.081090e-01   4.365782e+00   1.489986e-01   5.578424e-02   1.994286e-01   1.919092e-01   8.397737e-01
 5.180273e+02   1.193835e+00  -2.583927e+00   5.788409e-01   5.732399e-02  -1.382600e+00   2.956977e+02   1.374371e-01   6.073501e-01   2.011525e+01   1.958485e+02   2.815158e+01   1.278362e-01   5.260486e-02   1.261549e-01   1.238430e-01   3.427877e+00   2.293211e-01   6.722721e-02   2.357098e-01   1.517094e-01   8.441101e-01
 5.148840e+02   1.180416e+00  -2.792325e+00   4.211788e-01   5.199930e-02  -1.695106e+00   1.081471e+02   2.145128e-01   8.866778e-01   4.675466e+00   3.717453e+02   2.417358e+01   1.345791e-01   2.045333e-01   1.086173e-01   1.174215e-01   3.560780e+00   1.573428e-01   1.182161e-01   1.049917e-01   1.617785e-01   8.192164e-01
 5.187266e+02   1.170886e+00  -2.798789e+00   4.756085e-01   5.702812e-02  -2.195796e+00   3.605816e+01   1.957547e-01   7.725354e-01   4.347656e+00   5.108019e+02   3.242600e+01   1.449389e-01   1.585734e-01   1.143298e-01   1.551914e-01   3.730493e+00   1.430790e-01   1.371658e-01   1.305745e-01   1.799573e-01   8.297174e-01
 5.203979e+02   1.186500e+00  -2.876743e+00   4.479859e-01   5.149817e-02  -2.183527e+00   6.629624e+01   2.947340e-01   7.959807e-01   3.687342e+00   1.629602e+02   3.157101e+01   1.586082e-01   1.069085e-01   9.988133e-02   8.842093e-02   3.679945e+00   1.728185e-01   1.684129e-01   1.162632e-01   1.978698e-01   8.066727e-01
 5.221176e+02   1.166786e+00  -2.599959e+00   5.284490e-01   6.233842e-02  -1.935587e+00   1.000000e+01   4.322152e-01   1.443102e-01   2.440719e+01   6.738693e+01   5.670410e+01   1.070665e-01   1.284705e-01   1.099361e-01   8.154148e-02   2.688439e+00   1.401797e-01   1.556402e-01   1.174583e-01   1.708910e-01   8.300044e-01
 5.198409e+02   1.242011e+00  -2.554454e+00   4.708087e-01   6.314191e-02  -1.885462e+00   8.909229e+01   2.687293e-01   8.150290e-01   6.050864e+00   4.191807e+02   2.303879e+01   1.366479e-01   2.143027e-01   1.082085e-01   1.313159e-01   3.634868e+00   1.439459e-01   9.558159e-02   9.984266e-02   8.202646e-02   8.256968e-01
 5.181799e+02   1.246578e+00  -2.839847e+00   4.266529e-01   6.296403e-02  -1.576152e+00   1.060537e+02   2.198879e-01   8.990387e-01   4.061902e+00   4.418704e+02   1.487176e+01   1.290389e-01   2.541978e-01   1.086084e-01   9.591533e-02   3.808846e+00   1.466683e-01   1.605593e-01   8.243896e-02   1.322095e-01   8.213842e-01
 5.178542e+02   1.202265e+00  -2.437394e+00   4.150136e-01   5.746056e-02  -1.869680e+00   1.476695e+02   3.299791e-01   9.328139e-01   6.023287e+00   5.184976e+02   1.158795e+01   1.169251e-01   2.275802e-01   1.024812e-01   1.144227e-01   3.588212e+00   1.350946e-01   1.570256e-01   1.327027e-01   5.950256e-02   8.659718e-01
 5.214673e+02   1.266615e+00  -2.988750e+00   4.961658e-01   6.637119e-02  -1.379192e+00   2.568850e+02   4.237951e-01   7.693584e-01   1.331149e+01   3.015164e+02   2.015970e+01   1.539037e-01   1.194609e-01   1.152021e-01   1.712356e-01   1.821532e+00   1.603920e-01   2.016504e-01   9.671216e-02   2.135749e-01   8.030201e-01
 5.362627e+02   1.156894e+00  -2.811675e+00   5.988844e-01   6.106552e-02  -1.399038e+00   1.660029e+02   4.756720e-01   0.000000e+00   4.137991e+01   7.088507e+02   9.016230e+01   8.213561e-02   2.938853e-01   1.045027e-01   4.663848e-01   4.165859e+00   1.514297e-01   9.756995e-02   1.401808e-01   4.401271e-01   8.675810e-01
 5.339762e+02   1.204638e+00  -2.741711e+00   4.678945e-01   5.790490e-02  -2.881626e+00   3.666475e+01   3.077828e-01   8.363283e-01   5.550274e+00   8.309100e+01   4.116872e+01   1.740528e-01   9.719972e-02   1.391375e-01   1.146905e-01   3.331574e+00   9.231912e-02   1.485277e-01   1.712168e-01   1.546477e-01   8.058672e-01
 5.233975e+02   1.150000e+00  -2.730740e+00   5.786935e-01   5.234904e-02  -7.252308e-01   2.119391e+01   4.622324e-01   1.513410e-01   3.144188e+01   8.555032e+02   6.925273e+01   1.197519e-01   2.171622e-01   1.192772e-01   3.011527e-01   3.344778e+00   1.790790e-01   1.073844e-01   2.576079e-01   5.000000e-02   8.404464e-01
 5.323288e+02   1.239952e+00  -2.788093e+00   4.661124e-01   5.142063e-02  -2.060995e+00   4.245046e+01   7.354103e-02   5.170116e-01   1.982851e+01   5.537305e+02   3.361453e+01   1.407501e-01   1.140624e-01   1.093481e-01   5.643175e-02   4.475986e+00   1.590974e-01   2.463374e-01   6.825276e-02   1.199256e-01   8.809575e-01
 5.234401e+02   1.152520e+00  -2.751537e+00   4.976920e-01   5.591491e-02  -1.976753e+00   1.102381e+02   2.395539e-01   6.263004e-01   6.524457e+00   3.563857e+02   3.225931e+01   1.478946e-01   1.294964e-01   1.231945e-01   1.251030e-01   2.896519e+00   1.497972e-01   1.104039e-01   1.277637e-01   2.232058e-01   8.115710e-01
 5.239809e+02   1.238340e+00  -2.882706e+00   6.272584e-01   5.561975e-02  -1.046168e+00   1.293154e+01   7.027570e-01   2.061919e-01   2.280342e+01   8.006683e+02   6.852394e+01   1.002201e-01   9.479201e-02   4.269579e-02   2.571216e-01   5.125051e+00   2.470547e-01   1.320700e-01   1.810576e-01   1.830600e-01   8.052130e-01
 5.167236e+02   1.167432e+00  -2.792681e+00   4.746882e-01   5.627360e-02  -2.143792e+00   8.177963e+01   1.158880e-01   7.262282e-01   3.936068e+00   5.419321e+02   3.588029e+01   1.269429e-01   1.563689e-01   1.050905e-01   1.175698e-01   4.508943e+00   1.673637e-01   2.221485e-01   8.102461e-02   1.326549e-01   8.150002e-01
 5.151113e+02   1.150000e+00  -2.811781e+00   4.304161e-01   5.295972e-02  -1.938860e+00   9.646225e+01   2.152841e-01   8.742089e-01   5.120008e+00   3.074631e+02   2.533508e+01   1.408169e-01   1.898090e-01   1.078170e-01   1.033586e-01   3.317507e+00   1.479988e-01   1.192032e-01   1.155763e-01   1.856888e-01   8.131998e-01
 5.215824e+02   1.219214e+00  -2.598194e+00   5.826437e-01   6.307253e-02  -1.719754e+00   1.014590e+01   7.919216e-01   1.680588e-01   1.667458e+01   2.435986e+02   5.154087e+01   1.269797e-01   5.000000e-02   1.103578e-01   2.550698e-01   4.954894e+00   1.551157e-01   7.327846e-02   1.325682e-01   2.816535e-01   8.100935e-01
 5.237918e+02   1.265273e+00  -2.814757e+00   5.129069e-01   6.535802e-02  -2.091839e+00   3.185678e+01   6.866364e-01   2.564718e-01   1.535511e+01   5.557680e+02   3.318213e+01   1.333712e-01   5.000000e-02   1.051843e-01   4.731723e-01   6.360457e+00   9.477738e-02   1.006367e-01   8.701193e-02   1.258534e-01   8.000000e-01
 5.210701e+02   1.168450e+00  -2.582884e+00   5.925994e-01   6.301429e-02  -8.493072e-01   1.000000e+01   4.934470e-01   1.278269e-01   3.983868e+01   9.228715e+02   8.607932e+01   1.026854e-01   2.230782e-01   1.408379e-01   2.515336e-01   4.565286e+00   1.208592e-01   5.000000e-02   3.381924e-01   5.000000e-02   8.208040e-01
 5.218398e+02   1.150000e+00  -2.951213e+00   5.177234e-01   5.655455e-02  -2.179137e+00   2.601820e+01   3.476711e-01   5.418239e-01   4.188509e+00   2.015357e+02   2.048020e+01   1.668585e-01   1.154592e-01   1.217026e-01   1.446173e-01   4.754439e+00   1.380835e-01   1.976039e-01   1.666899e-01   3.214112e-01   8.231177e-01
 5.208919e+02   1.204278e+00  -2.721300e+00   4.088051e-01   5.192213e-02  -1.523116e+00   1.000000e+01   3.888334e-01   7.036328e-01   4.142003e+00   2.851341e+02   5.280415e+01   2.000000e-01   5.945704e-02   1.362465e-01   5.000000e-02   1.218495e+00   1.701795e-01   1.945677e-01   8.667924e-02   5.000000e-02   8.038860e-01
 5.137924e+02   1.162272e+00  -2.703059e+00   4.667007e-01   5.845993e-02  -1.866368e+00   2.643637e+01   2.607147e-01   9.939951e-01   4.033623e+00   4.450323e+02   3.885469e+01   1.297336e-01   1.362457e-01   1.025669e-01   8.678110e-02   2.887316e+00   1.454148e-01   1.420197e-01   6.535497e-02   1.178317e-01   8.250183e-01
 5.270073e+02   1.170591e+00  -2.414354e+00   5.562276e-01   5.134580e-02  -1.869076e+00   1.000000e+01   8.242849e-03   5.567984e-01   2.030129e+01   3.895127e+02   5.250407e+01   1.687385e-01   2.293881e-01   1.343058e-01   2.597790e-01   1.281187e+00   1.234005e-01   1.694066e-01   1.710298e-01   3.692001e-01   8.000000e-01
 5.176609e+02   1.298680e+00  -2.902431e+00   4.993773e-01   5.703119e-02  -1.956426e+00   1.041415e+02   2.336522e-01   8.256863e-01   5.174284e+00   3.294144e+02   1.691907e+01   1.378257e-01   1.127361e-01   1.164211e-01   1.419071e-01   3.176273e+00   1.557803e-01   1.242640e-01   1.588333e-01   1.655039e-01   8.121942e-01
 5.203523e+02   1.150000e+00  -2.526101e+00   5.001570e-01   6.084379e-02  -2.510703e+00   1.194245e+01   5.064255e-01   3.834194e-01   4.670420e+00   6.637530e+02   2.747134e+01   1.333187e-01   8.797562e-02   5.862854e-02   2.688882e-01   5.063351e+00   1.390709e-01   1.544820e-01   1.320435e-01   1.868883e-01   8.065863e-01
 5.331725e+02   1.173452e+00  -2.716423e+00   4.333959e-01   5.664890e-02  -2.750061e+00   9.588930e+01   9.680452e-02   6.380708e-01   1.708528e+01   3.515076e+02   1.785416e+01   1.620790e-01   1.492504e-01   1.452473e-01   1.204892e-01   3.450908e+00   1.308031e-01   1.761045e-01   9.080208e-02   1.610514e-01   8.057849e-01
 5.176427e+02   1.194404e+00  -2.724863e+00   4.306716e-01   6.130887e-02  -1.937640e+00   1.137632e+02   2.241818e-01   8.030232e-01   6.201514e+00   4.247654e+02   1.857198e+01   1.244848e-01   1.901633e-01   1.067822e-01   1.103574e-01   4.043856e+00   1.487186e-01   6.426365e-02   1.071396e-01   5.000000e-02   8.550608e-01
