Date12[DDMMYYYYhhmm],JulianDayFromYear0[days],TimeFromStart[days],Simulation_Period,Run,IDpoint,Psnow_over_canopy[mm],Prain_over_canopy[mm],Psnow_under_canopy[mm],Prain_under_canopy[mm],Prain_rain_on_snow[mm],Wind_speed[m/s],Wind_direction[deg],Relative_Humidity[-],Pressure[mbar],Tair[C],Tdew[C],Tsurface[C],Tvegetation[C],Tcanopyair[C],Surface_Energy_balance[W/m2],Soil_heat_flux[W/m2],SWin[W/m2],SWbeam[W/m2],SWdiff[W/m2],LWin[W/m2],LWin_min[W/m2],LWin_max[W/m2],SWnet[W/m2],LWnet[W/m2],H[W/m2],LE[W/m2],Canopy_fraction[-],LSAI[m2/m2],z0veg[m],d0veg[m],Estored_canopy[W/m2],SWv[W/m2],LWv[W/m2],Hv[W/m2],LEv[W/m2],Hg_unveg[W/m2],LEg_unveg[W/m2],Hg_veg[W/m2],LEg_veg[W/m2],Evap_surface[mm],Trasp_canopy[mm],Water_on_canopy[mm],Snow_on_canopy[mm],Qvegetation[-],Qsurface[-],Qair[-],Qcanopyair[-],LObukhov[m],LObukhovcanopy[m],Wind_speed_top_canopy[m/s],Decay_of_K_in_canopy[-],SWup[W/m2],LWup[W/m2],Hup[W/m2],LEup[W/m2],snow_depth[mm],snow_water_equivalent[mm],snow_density[kg/m3],snow_temperature[C],snow_melted[mm],snow_subl[mm],snow_blown_away[mm],snow_subl_while_blown[mm],glac_depth[mm],glac_water_equivalent[mm],glac_density[kg/m3],glac_temperature[C],glac_melted[mm],glac_subl[mm],lowest_thawed_soil_depth[mm],highest_thawed_soil_depth[mm],lowest_water_table_depth[mm],highest_water_table_depth[mm]
05/06/2012 08:00,735025.333333,156.333333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.039096,14.394259,0.633397,0.000000,9.194939,2.597349,18.528081,28.490659,9.363255,144.577574,144.577574,398.583866,283.013225,115.570641,288.508863,260.510040,176.616414,269.415455,-108.768443,12.923514,3.145924,0.842432,0.285724,0.040000,0.266800,2.777415,81.397166,-60.255827,7.489958,10.873966,62.514180,19.932162,3.648078,0.000000,0.004604,0.015914,0.000000,0.000000,0.029159,0.015926,0.005415,0.005605,-208.487173,-13449794511862556672.000000,0.614783,95.817339,60.596864,442.797355,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
05/06/2012 09:00,735025.375000,156.375000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.689737,245.611187,0.541714,0.000000,11.027246,2.123145,28.338708,37.017751,11.289797,247.104707,247.104707,604.268098,480.387984,123.880114,294.998012,265.846875,180.813323,437.688522,-162.254635,21.991385,6.337795,0.842432,0.285724,0.040000,0.266800,5.433926,90.647447,-72.893182,9.896452,2.423887,103.991264,40.108463,6.654130,0.000000,0.009354,0.003596,0.000000,0.000000,0.048171,0.029107,0.005234,0.005285,-79.679357,-3523276130559678976.000000,0.515631,95.817339,90.215301,510.124960,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
05/06/2012 10:00,735025.416667,156.416667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.512692,177.528589,0.486575,0.000000,12.114480,1.627428,37.160834,42.246717,12.328032,285.186950,285.186950,782.479256,645.810473,136.668783,269.753428,268.748119,81.473871,589.987381,-252.296937,39.137413,13.366081,0.842432,0.285724,0.040000,0.266800,0.837761,91.252932,-79.016145,11.399027,0.000000,197.387469,84.549869,9.538328,0.000000,0.019885,0.000000,0.000000,0.000000,0.063373,0.048154,0.005052,0.005052,-201.138033,-6630004754903346176.000000,0.757733,95.817339,115.617519,579.151710,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
05/06/2012 11:00,735025.458333,156.458333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.492332,124.544617,0.479315,0.000000,13.083893,2.306874,45.404908,46.208082,13.319863,316.950917,316.950917,912.623125,763.471284,149.151841,274.095164,273.082360,82.779124,703.339629,-315.183891,49.979987,21.224833,0.842432,0.285724,0.040000,0.266800,1.072377,89.356531,-75.857154,12.427000,0.000000,252.302706,134.210944,12.137552,0.000000,0.031819,0.000000,0.000000,0.000000,0.078523,0.075530,0.005304,0.005304,-179.738157,-4854305063408596992.000000,0.752293,95.817339,134.006729,642.415069,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
05/06/2012 12:00,735025.500000,156.500000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,3.084173,239.512849,0.443742,0.000000,13.906356,1.976927,51.592491,49.787855,14.115650,307.038279,307.038279,988.729467,832.212536,156.516931,276.428718,275.396326,83.491559,770.099392,-365.794532,64.951925,32.314655,0.842432,0.285724,0.040000,0.266800,0.886122,87.842614,-73.571975,13.384517,0.000000,337.257541,204.353861,14.019892,0.000000,0.048742,0.000000,0.000000,0.000000,0.094931,0.104546,0.005180,0.005180,-310.685519,-7512780645873983488.000000,0.927446,95.817339,144.628680,694.024119,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
05/06/2012 13:00,735025.541667,156.541667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,3.567683,341.242383,0.376070,0.000000,14.832355,0.508407,55.288031,52.556036,15.023732,270.960400,270.960400,1005.001472,847.540628,157.460844,277.482138,276.412294,83.833213,784.393282,-396.596718,75.230867,41.605297,0.842432,0.285724,0.040000,0.266800,0.652650,87.675012,-73.018759,14.003603,0.000000,397.481965,263.211380,14.957032,0.000000,0.063008,0.000000,0.000000,0.000000,0.109724,0.126478,0.004659,0.004659,-455.730235,-10501782357242992640.000000,1.071023,95.817339,146.747988,727.109522,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
05/06/2012 14:00,735025.583333,156.583333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.898532,334.995477,0.369465,0.000000,14.416062,-0.106570,44.271641,46.736826,14.616304,-33.997697,-33.997697,458.333455,70.937968,387.395486,285.341795,274.090012,117.875342,331.968883,-291.888178,50.137340,23.941063,0.842432,0.285724,0.040000,0.266800,-2.484758,67.704984,-58.085249,12.104493,0.000000,258.200569,152.005031,11.221200,0.000000,0.035997,0.000000,0.000000,0.000000,0.081247,0.071027,0.004456,0.004456,-288.702458,-6272649985260596224.000000,0.871992,95.817339,69.327753,632.534915,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
05/06/2012 15:00,735025.625000,156.625000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.959329,239.524526,0.371400,0.000000,15.552844,0.976834,50.481731,50.312204,15.858509,212.255144,212.255144,819.207380,665.559991,153.647389,290.928339,279.612626,120.087820,623.801692,-338.731620,47.042487,25.772441,0.842432,0.285724,0.040000,0.266800,2.292909,89.124587,-73.950867,12.880811,0.000000,229.357853,163.161379,12.942227,0.000000,0.038873,0.000000,0.000000,0.000000,0.098009,0.098544,0.004820,0.004820,-87.000835,-2177011471832283392.000000,0.596648,95.817339,120.324318,683.216543,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
05/06/2012 16:00,735025.666667,156.666667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.367444,67.419704,0.376380,0.000000,16.421077,1.935239,50.214968,53.319922,16.847180,119.629664,119.629664,684.575648,556.090052,128.485597,295.457189,284.116095,121.865096,506.352197,-325.145510,38.454457,23.122566,0.842432,0.285724,0.040000,0.266800,0.115714,91.449434,-77.785926,13.547794,0.000000,177.454199,146.538875,12.455950,0.000000,0.034902,0.000000,0.000000,0.000000,0.114133,0.097135,0.005164,0.005164,-30.662512,-763437490120404992.000000,0.427084,95.817339,101.183556,684.072929,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
05/06/2012 17:00,735025.708333,156.708333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.743853,127.095577,0.355198,0.000000,16.565700,1.255526,44.759134,50.981739,16.899140,10.881969,10.881969,492.319697,379.001167,113.318531,295.067991,283.596543,121.793339,344.429331,-277.847956,36.022860,19.676547,0.842432,0.285724,0.040000,0.266800,-1.028360,87.991183,-76.311870,12.707673,0.000000,172.525299,124.856725,10.491448,0.000000,0.029581,0.000000,0.000000,0.000000,0.101186,0.072874,0.004918,0.004918,-63.410292,-1629201264681521408.000000,0.534104,95.817339,73.763812,639.567725,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
05/06/2012 18:00,735025.750000,156.750000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.484846,229.866178,0.337471,0.000000,15.940921,-0.004194,37.201749,43.811955,16.251508,-81.920206,-81.920206,288.654161,190.536261,98.117900,291.087106,279.555630,120.281412,184.211722,-227.720542,25.460985,12.950401,0.842432,0.285724,0.040000,0.266800,-2.557205,71.339247,-63.490918,10.405534,0.000000,118.832084,82.264417,7.996858,0.000000,0.019347,0.000000,0.000000,0.000000,0.069676,0.048222,0.004489,0.004489,-49.788165,-1244617443097115136.000000,0.457350,95.817339,44.344001,577.333947,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
05/06/2012 19:00,735025.791667,156.791667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.632264,267.726484,0.370371,0.000000,15.327920,0.738275,29.191979,27.218687,15.455733,-144.501475,-144.501475,113.887680,33.205879,80.681801,289.781604,278.474613,119.636400,72.522872,-191.266063,17.378456,8.379828,0.842432,0.285724,0.040000,0.266800,-5.443519,28.028397,-22.708795,4.551518,6.211603,81.854638,53.269745,5.318833,0.000000,0.012430,0.009161,0.000000,0.000000,0.028317,0.030423,0.004738,0.004874,-280.492035,-2085384272598399744.000000,0.492661,95.817339,17.752800,506.181379,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
05/06/2012 20:00,735025.833333,156.833333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.447914,315.770772,0.389716,0.000000,14.065091,0.315583,23.096744,16.107093,14.090526,-153.918313,-153.918313,33.983988,0.000000,33.983988,288.669102,273.477441,131.473448,24.271529,-162.133364,10.696822,5.359655,0.842432,0.285724,0.040000,0.266800,-1.655656,5.388932,-2.183797,0.799036,4.061756,49.001434,34.074584,3.532329,0.000000,0.007903,0.005939,0.000000,0.000000,0.013581,0.021037,0.004595,0.004694,3049.969353,-1982092228631331072.000000,0.433625,95.817339,5.172653,457.732715,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
05/06/2012 21:00,735025.875000,156.875000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.823177,301.215958,0.459934,0.000000,12.364829,1.072747,18.599167,12.167489,12.362852,-147.940708,-147.940708,0.000000,0.000000,0.000000,287.280555,268.767593,142.517760,0.000000,-135.743145,8.233251,3.964312,0.842432,0.285724,0.040000,0.266800,-0.790070,0.000000,-0.868804,-0.078734,0.000000,39.033937,25.201817,2.472291,0.000000,0.005819,0.000000,0.000000,0.000000,0.010464,0.015870,0.004854,0.004854,-6039.545520,-5273082335132993536.000000,0.545367,95.817339,0.000000,427.988219,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
05/06/2012 22:00,735025.916667,156.916667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.750128,139.009365,0.445007,0.000000,11.399988,-0.262260,15.757661,9.863141,11.383994,-128.570677,-128.570677,0.000000,0.000000,0.000000,286.042839,263.600287,153.601883,0.000000,-119.852080,5.605236,3.113361,0.842432,0.285724,0.040000,0.266800,-0.531644,0.000000,-1.145307,-0.613663,0.000000,26.238726,19.787661,1.745949,0.000000,0.004556,0.000000,0.000000,0.000000,0.008965,0.013227,0.004405,0.004405,1468.333061,-6308035139960708096.000000,0.523419,95.817339,0.000000,410.125259,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
05/06/2012 23:00,735025.958333,156.958333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.033030,181.957866,0.465892,0.000000,11.495787,0.457083,13.988665,8.773299,11.448131,-108.383939,-108.383939,0.000000,0.000000,0.000000,291.090884,264.940459,167.563720,0.000000,-103.800984,2.475474,2.107481,0.842432,0.285724,0.040000,0.266800,-0.218340,0.000000,-1.299164,-1.080824,0.000000,10.272754,13.391451,1.017071,0.000000,0.003078,0.000000,0.000000,0.000000,0.008325,0.011787,0.004642,0.004642,152.804660,-1995181684377918464.000000,0.308953,95.817339,0.000000,398.474483,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
06/06/2012 00:00,735026.000000,157.000000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.395612,284.212818,0.569041,0.000000,11.039577,2.826231,12.747045,8.115222,11.001513,-95.050508,-95.050508,0.000000,0.000000,0.000000,295.774703,266.979234,180.958147,0.000000,-91.351043,1.927485,1.771980,0.842432,0.285724,0.040000,0.266800,-0.148238,0.000000,-1.316133,-1.167896,0.000000,8.487421,11.257873,0.700515,0.000000,0.002585,0.000000,0.000000,0.000000,0.007959,0.010862,0.005504,0.005504,346.708990,-6548845020993218560.000000,0.417392,95.817339,0.000000,390.289995,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
06/06/2012 01:00,735026.041667,157.041667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.395612,284.212818,0.569041,0.000000,11.039577,2.826231,11.734259,7.459564,10.992979,-87.657590,-87.657590,0.000000,0.000000,0.000000,295.774703,266.979234,180.958147,0.000000,-85.340393,0.783626,1.533570,0.842432,0.285724,0.040000,0.266800,-0.167564,0.000000,-1.598972,-1.431407,0.000000,3.379981,9.742363,0.298004,0.000000,0.002235,0.000000,0.000000,0.000000,0.007610,0.010157,0.005504,0.005504,282.703587,-10318738592312872960.000000,0.417392,95.817339,0.000000,384.293678,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
06/06/2012 02:00,735026.083333,157.083333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.361884,216.549548,0.730784,0.000000,10.757312,6.131553,11.172850,7.318924,10.711464,-76.734140,-76.734140,0.000000,0.000000,0.000000,302.118349,271.490726,195.185754,0.000000,-75.252102,0.467683,1.014355,0.842432,0.285724,0.040000,0.266800,-0.002166,0.000000,-1.376312,-1.374146,0.000000,1.975785,6.443128,0.185607,0.000000,0.001477,0.000000,0.000000,0.000000,0.007536,0.009784,0.006943,0.006943,272.784766,-12773724485701580800.000000,0.407305,95.817339,0.000000,380.001760,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
06/06/2012 03:00,735026.125000,157.125000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,1.342334,259.384089,0.849709,0.000000,10.279312,7.865052,10.777637,7.259096,10.238461,-70.294488,-70.294488,0.000000,0.000000,0.000000,305.672282,272.911069,208.055813,0.000000,-69.043001,0.554598,0.696888,0.842432,0.285724,0.040000,0.266800,-0.009585,0.000000,-1.383786,-1.207282,-0.166918,2.358883,4.426274,0.217125,0.000000,0.001014,0.000000,0.000000,0.000000,0.007505,0.009529,0.007824,0.007819,302.412299,-12411180693774888960.000000,0.401458,95.817339,0.000000,377.192748,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
06/06/2012 04:00,735026.166667,157.166667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.279803,222.183115,0.839209,0.000000,10.406873,7.807572,10.533272,7.307814,10.382055,-64.386878,-64.386878,0.000000,0.000000,0.000000,309.494020,273.239235,221.647879,0.000000,-63.433256,0.191698,0.761923,0.842432,0.285724,0.040000,0.266800,0.022204,0.000000,-1.361474,-1.245325,-0.138353,0.890977,4.839018,0.060905,0.000000,0.001109,0.000000,0.000000,0.000000,0.007530,0.009374,0.007793,0.007791,1431.060283,-91730869084876079104.000000,0.681832,95.817339,0.000000,375.229226,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
06/06/2012 05:00,735026.208333,157.208333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.167950,233.174386,0.889263,0.000000,9.764664,8.027314,10.300062,7.243714,9.743442,-61.362348,-61.362348,1.463770,0.000000,1.463770,310.446459,271.468169,232.993061,1.045397,-60.987542,0.764349,0.655855,0.842432,0.285724,0.040000,0.266800,-0.005615,0.232121,-1.469676,-1.013784,-0.218157,3.650471,4.165232,0.224528,0.000000,0.000954,0.000000,0.000000,0.000000,0.007497,0.009228,0.007911,0.007908,1528.493525,-57099851948884099072.000000,0.648379,95.817339,0.222827,373.767685,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
06/06/2012 06:00,735026.250000,157.250000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.274173,219.482932,0.874270,0.000000,9.915169,7.925724,11.463079,9.709924,9.913522,-30.274801,-30.274801,48.053660,0.051215,48.002444,314.299850,271.794012,246.588623,34.308077,-61.481569,2.252917,0.848393,0.842432,0.285724,0.040000,0.266800,0.795896,7.632866,-6.424002,-0.082362,0.495330,10.964155,5.386124,0.623567,0.000000,0.001235,0.000653,0.000000,0.000000,0.008873,0.009976,0.007856,0.007864,3463.595704,-58640463617242103808.000000,0.680154,95.817339,7.315415,381.274295,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
06/06/2012 07:00,735026.291667,157.291667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,2.944042,216.172967,0.841644,0.000000,10.492225,7.933719,14.962996,16.991542,10.532477,32.125637,32.125637,164.622360,21.879505,142.742855,316.726794,273.750336,248.528194,114.016247,-72.612213,7.613271,1.665126,0.842432,0.285724,0.040000,0.266800,2.093344,30.191038,-22.290688,2.571019,3.235987,38.856324,10.563716,1.769571,0.000000,0.002431,0.004416,0.000000,0.000000,0.014332,0.012577,0.007861,0.007900,-1793.583662,-71058478163898736640.000000,0.881370,95.817339,25.172229,406.249972,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
06/06/2012 08:00,735026.333333,157.333333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,3.103704,224.936363,0.792065,0.000000,11.201869,7.735332,21.636647,29.079589,11.306543,125.340824,125.340824,360.336235,199.427793,160.908441,319.531366,275.800908,250.821914,246.415425,-98.989118,18.373777,3.711706,0.842432,0.285724,0.040000,0.266800,3.121234,70.422614,-49.896787,6.921890,10.482703,94.833876,23.522266,4.072682,0.000000,0.005449,0.015135,0.000000,0.000000,0.030062,0.019263,0.007755,0.007878,-784.135896,-34548502728769331200.000000,0.930295,95.817339,54.594573,455.738051,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
06/06/2012 09:00,735026.375000,157.375000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,3.481795,230.515383,0.752850,0.000000,11.712329,7.486393,27.731540,32.371787,11.820333,155.306151,155.306151,459.607191,207.681558,251.925633,321.459339,277.095444,252.427382,330.884665,-138.507050,30.332017,6.739447,0.842432,0.285724,0.040000,0.266800,3.764335,70.918893,-48.978017,7.954057,10.222484,159.322793,42.695838,6.205586,0.000000,0.009947,0.015181,0.000000,0.000000,0.036378,0.027789,0.007623,0.007732,-920.259868,-26020217632966295552.000000,1.043283,95.817339,68.978209,496.078997,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
06/06/2012 10:00,735026.416667,157.416667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,4.156340,225.190436,0.715275,0.000000,12.613387,7.605135,34.997548,41.024112,12.737930,216.893234,216.893234,624.089126,365.644983,258.444142,317.471734,280.394546,224.792924,463.026818,-186.958169,47.041743,12.133672,0.842432,0.285724,0.040000,0.266800,2.701233,81.196405,-67.721594,10.773578,0.000000,252.766211,76.814248,8.563046,0.000000,0.018024,0.000000,0.000000,0.000000,0.059360,0.042415,0.007686,0.007686,-944.364864,-31893627716578992128.000000,1.245347,95.817339,92.659888,553.958148,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
06/06/2012 11:00,735026.458333,157.458333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,3.844346,222.816404,0.731229,0.000000,12.896271,8.201259,40.166630,44.878941,13.047444,210.617559,210.617559,673.550409,354.011154,319.539254,319.313707,282.446017,225.956825,504.337054,-223.034188,54.384036,16.301271,0.842432,0.285724,0.040000,0.266800,0.876432,82.276602,-69.360346,12.039824,0.000000,289.879116,103.203179,10.337044,0.000000,0.024337,0.000000,0.000000,0.000000,0.073067,0.056542,0.008006,0.008006,-665.239876,-19420470871612784640.000000,1.152735,95.817339,99.900944,594.028641,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
06/06/2012 12:00,735026.500000,157.500000,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,3.742015,234.618869,0.714485,0.000000,13.123252,8.078774,37.663210,42.623719,13.266488,70.820566,70.820566,466.269865,69.331245,396.938620,320.121398,283.009943,226.578121,338.032680,-204.272570,48.340961,14.598583,0.842432,0.285724,0.040000,0.266800,-1.076462,68.722450,-58.657243,11.141669,0.000000,256.882158,92.573123,9.335422,0.000000,0.021775,0.000000,0.000000,0.000000,0.064649,0.049140,0.007939,0.007939,-665.821075,-17355157376501919744.000000,1.122049,95.817339,70.343220,573.554251,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
06/06/2012 13:00,735026.541667,157.541667,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,3.938431,224.020238,0.734413,0.000000,13.224920,8.581993,39.558784,44.247659,13.368181,121.313007,121.313007,556.067843,143.928048,412.139795,321.114399,284.279197,227.151596,407.843606,-216.939112,53.343207,16.248280,0.842432,0.285724,0.040000,0.266800,0.787423,76.954670,-64.482832,11.684415,0.000000,285.144816,102.973518,9.987042,0.000000,0.024267,0.000000,0.000000,0.000000,0.070582,0.054611,0.008216,0.008216,-737.265685,-20291849298239709184.000000,1.180651,95.817339,83.395189,588.593450,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
06/06/2012 14:00,735026.583333,157.583333,1,1,1,0.000000,0.000000,0.000000,0.000000,0.000000,3.680545,239.214109,0.681684,0.000000,14.521365,8.725088,49.241486,48.450940,14.688576,283.473855,283.473855,908.943176,738.676685,170.266491,293.612773,289.080362,101.570812,703.510315,-327.653744,66.346649,26.036067,0.842432,0.285724,0.040000,0.266800,1.600335,86.576158,-72.317732,12.658090,0.000000,351.892547,164.690998,12.938154,0.000000,0.039193,0.000000,0.000000,0.000000,0.088772,0.092515,0.008296,0.008296,-555.732446,-14303432362900539392.000000,1.104181,95.817339,132.498368,670.777737,0.000000,0.000000,0.000000,0.000000,-9999.000000,-9999.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,50000.000000,0.000000,50000.000000,50000.000000
